"n","tp","tp_flag","seed","criterion_mu","criterion_sigma","refine","backend","stage","time_sec","rmse_mu","nll","coverage_raw","ci_len_raw","coverage_infl","ci_len_infl","coverage_cal","ci_len_cal","edf_mu","edf_sigma","lambda_mu","lambda_sigma","id","rep"
1000,"sine",FALSE,17124,"BIC","GCV",FALSE,"pkg","pkg_base",0.71900000000096,0.0112371556252282,0.951001792425888,0.7,0.677352181153517,0.703,0.679980458081099,0.948,1.32469508845846,7.71550945793779,6.23886790337486,1000,85.5467253556567,17001,60
200,"smooth",TRUE,17125,"BIC","GCV",FALSE,"pkg","pkg_base",0.493999999998778,0.0430003265518806,1.01520097450429,0.69,0.691540432554251,0.69,0.699197540254934,0.95,1.33055880693982,4.35652670204786,4.68876522451722,1000,9.61724871115295,17002,60
500,"smooth",TRUE,17126,"BIC","GCV",FALSE,"pkg","pkg_base",0.11200000000099,0.0178135368622394,0.85629826780191,0.7,0.597664514806118,0.7,0.600532958639626,0.952,1.16885022199424,4.76509046887311,4.0468555134827,1000,1000,17003,60
1000,"smooth",TRUE,17127,"BIC","GCV",FALSE,"pkg","pkg_base",0.147000000000844,0.0254570776915735,0.949964591994514,0.703,0.673965312967998,0.703,0.675620709588791,0.948,1.27541537074324,4.89437022891545,4.73684592523781,1000,49.5353520895916,17004,60
200,"piecewise",TRUE,17128,"BIC","GCV",FALSE,"pkg","pkg_base",0.513999999999214,0.0765996331855014,1.280694379495,0.67,0.698642316937023,0.675,0.707442553578668,0.95,1.52109466472364,4.94485555785914,4.64169596300616,194.149194574388,16.6088278262771,17005,60
500,"piecewise",TRUE,17129,"BIC","GCV",FALSE,"pkg","pkg_base",0.224999999998545,0.0515825759691564,1.13232718378148,0.728,0.805876040150577,0.73,0.809563202270372,0.948,1.62705352410148,4.54413727583945,9.07229659572109,1000,0.0103979841848149,17006,60
1000,"piecewise",TRUE,17130,"BIC","GCV",FALSE,"pkg","pkg_base",0.110000000000582,0.0317880719871692,1.19325895389224,0.7,0.807153629615074,0.7,0.809092676711259,0.949,1.60409012467806,4.78739710689873,4.08075089288301,1000,1000,17007,60
200,"sine",TRUE,17131,"BIC","GCV",FALSE,"pkg","pkg_base",0.117999999998574,0.0516728588794911,0.627092509770911,0.685,0.634098043750546,0.705,0.641209643317026,0.95,1.09963837966867,4.41176403481833,4.40230428167739,1000,28.68316813342,17008,60
500,"sine",TRUE,17132,"BIC","GCV",FALSE,"pkg","pkg_base",0.613000000001193,0.039504118079366,0.905393925896399,0.696,0.664516234554195,0.698,0.66761984502834,0.95,1.23650489214515,4.6379645252642,4.03390379765464,1000,1000,17009,60
1000,"sine",TRUE,17133,"BIC","GCV",FALSE,"pkg","pkg_base",0.80199999999968,0.0293552853457721,0.857569930054775,0.715,0.684145152473051,0.717,0.685834005825638,0.949,1.27302958751315,4.91889960647284,4.08240711028334,1000,1000,17010,60
