"n","tp","tp_flag","seed","criterion_mu","criterion_sigma","refine","backend","stage","time_sec","rmse_mu","nll","coverage_raw","ci_len_raw","coverage_infl","ci_len_infl","coverage_cal","ci_len_cal","edf_mu","edf_sigma","lambda_mu","lambda_sigma","id","rep"
200,"sine",FALSE,15124,"AIC","GCV",FALSE,"pkg","pkg_base",0.458000000002357,0.0621503953337881,1.19658257753466,0.71,0.712208698504617,0.725,0.72263410287738,0.95,1.32524909721745,5.72915269654393,4.42452614710811,1000,112.421003506208,15001,53
500,"sine",FALSE,15125,"AIC","GCV",FALSE,"pkg","pkg_base",0.102999999999156,0.0227402681952019,0.931167016483577,0.69,0.643599021766518,0.694,0.648068050210952,0.95,1.21795004752018,6.8721487648395,5.19544461910352,1000,112.421003506208,15002,53
1000,"sine",FALSE,15126,"AIC","GCV",FALSE,"pkg","pkg_base",0.14600000000064,0.0295680810253385,1.01400692332916,0.682,0.616075541110816,0.683,0.618545769410117,0.95,1.28284084193328,7.9712647658733,5.36035568820185,1000,194.149194574388,15003,53
200,"smooth",TRUE,15127,"AIC","GCV",FALSE,"pkg","pkg_base",0.119000000002416,0.0649298828361375,1.06355161976946,0.635,0.566634193301456,0.645,0.573026921812927,0.945,1.16195872550425,4.43753746173754,4.635801693475,1000,9.61724871115295,15004,53
500,"smooth",TRUE,15128,"AIC","GCV",FALSE,"pkg","pkg_base",0.107999999996537,0.0185626984983773,0.829883459883406,0.698,0.644930354976486,0.702,0.647998125399507,0.95,1.20006028077903,4.72302185731061,4.04484695108154,1000,1000,15005,53
1000,"smooth",TRUE,15129,"AIC","GCV",FALSE,"pkg","pkg_base",0.092000000000553,0.0145838439437732,0.851115114469981,0.701,0.630182260915746,0.703,0.631738357866974,0.951,1.21250257796447,4.92033057652495,4.07580642236408,1000,1000,15006,53
200,"piecewise",TRUE,15130,"AIC","GCV",FALSE,"pkg","pkg_base",0.515999999999622,0.0350384054283647,1.2855118886987,0.72,0.890023471682989,0.73,0.899577537290411,0.95,1.68428492426085,4.2256870328126,8.60427760863326,1000,0.00791234261898132,15007,53
500,"piecewise",TRUE,15131,"AIC","GCV",FALSE,"pkg","pkg_base",0.632000000001426,0.0314324432236122,1.34293263054089,0.698,0.844905604087361,0.7,0.848788932214765,0.948,1.75932875787811,4.56467496732531,9.23999853472471,1000,0.00791234261898132,15008,53
1000,"piecewise",TRUE,15132,"AIC","GCV",FALSE,"pkg","pkg_base",0.126000000000204,0.0297469902559056,1.18265145998631,0.7,0.771120147224765,0.701,0.774688440909766,0.951,1.5324792799277,9.19098807385552,4.86195695961147,0.476393801040134,28.68316813342,15009,53
200,"sine",TRUE,15133,"AIC","GCV",FALSE,"pkg","pkg_base",0.0829999999987194,0.0641314705854329,0.734062415446027,0.7,0.634558149172716,0.71,0.641562272690793,0.945,1.08035532992064,4.3430808718199,4.01254227976558,1000,1000,15010,53
500,"sine",TRUE,15134,"AIC","GCV",FALSE,"pkg","pkg_base",0.638999999999214,0.0230661724091995,0.769111083846412,0.738,0.722495039356544,0.742,0.725891114808074,0.952,1.25293443533983,4.66754841482462,4.16569663063741,1000,255.140652003128,15011,53
1000,"sine",TRUE,15135,"AIC","GCV",FALSE,"pkg","pkg_base",0.487999999997555,0.0345281276100551,0.859960808856816,0.723,0.634049804785147,0.724,0.636516992123913,0.947,1.17981419371413,7.73712622417984,4.07299611252685,4.23758716060406,1000,15012,53
200,"smooth",FALSE,15136,"GCV","GCV",FALSE,"pkg","pkg_base",0.0820000000021537,0.0466982497164843,0.926076295383837,0.685,0.636440054440805,0.685,0.645689518294509,0.95,1.16412136540122,5.68893636871003,2.99504825608929,1000,1000,15013,53
