"n","tp","tp_flag","seed","criterion_mu","criterion_sigma","refine","backend","stage","time_sec","rmse_mu","nll","coverage_raw","ci_len_raw","coverage_infl","ci_len_infl","coverage_cal","ci_len_cal","edf_mu","edf_sigma","lambda_mu","lambda_sigma","id","rep"
200,"smooth",FALSE,4624,"GCV","GCV",TRUE,"pkg","pkg_refined",0.572999999999411,0.0629469842635454,0.896516991532942,0.665,0.664768267503473,0.67,0.671861139340401,0.95,1.27904780582947,4.20053085443276,2.37957075713802,5000,5000,4501,16
500,"smooth",FALSE,4625,"GCV","GCV",TRUE,"pkg","pkg_refined",0.675000000000182,0.0144629842341534,0.910807756158699,0.704,0.658198785612017,0.708,0.661463281175278,0.948,1.24557871454426,4.92308604961504,9.11342087033854,5000,5.50790969367951,4502,16
1000,"smooth",FALSE,4626,"GCV","GCV",TRUE,"pkg","pkg_refined",0.317000000000007,0.0108875676205008,0.945583858255747,0.697,0.642217670711557,0.699,0.644074312463577,0.949,1.23565931579945,5.75699422460983,2.99829785489212,5000,5000,4503,16
200,"piecewise",FALSE,4627,"GCV","GCV",TRUE,"pkg","pkg_refined",1.28600000000006,0.40316861027004,1.88474842287905,0.7,0.987228363185418,0.73,1.04487027202698,0.95,1.83699454921844,21.4579588526049,20.0194681744746,5e-05,5e-05,4504,16
500,"piecewise",FALSE,4628,"GCV","GCV",TRUE,"pkg","pkg_refined",0.721000000000458,0.0393621985651846,0.967673974703657,0.706,0.849403230267639,0.71,0.853399752753156,0.952,1.47301572843882,4.67209575371659,7.50163990070696,5000,16.2770255934252,4505,16
1000,"piecewise",FALSE,4629,"GCV","GCV",TRUE,"pkg","pkg_refined",0.431999999999789,0.0275482619008956,1.03267253409948,0.707,0.82945206101093,0.71,0.831782222419875,0.951,1.51716231412759,5.59496920145544,6.01397812911271,3668.7339853257,104.303224673598,4506,16
200,"sine",FALSE,4630,"GCV","GCV",TRUE,"pkg","pkg_refined",0.662999999999556,0.0524430674976976,1.15252991017479,0.68,0.589209770982466,0.685,0.597168499529762,0.95,1.22689882691918,5.29545366163955,4.44972206609188,1975.18900678333,104.303224673598,4507,16
500,"sine",FALSE,4631,"GCV","GCV",TRUE,"pkg","pkg_refined",1.51499999999942,0.0430605945619338,0.775387199760675,0.728,0.684717881191863,0.734,0.688900397884695,0.95,1.18742214839602,6.05286446454166,8.20430354637891,1975.18900678333,10.2304414473301,4508,16
1000,"sine",FALSE,4632,"GCV","GCV",TRUE,"pkg","pkg_refined",0.280999999999949,0.0226020197790333,0.91411070176512,0.706,0.687546635798035,0.706,0.689681693783333,0.95,1.30111673483299,6.18184760827203,4.89326167774609,3142.60163462006,308.237852816859,4509,16
200,"smooth",TRUE,4633,"GCV","GCV",TRUE,"pkg","pkg_refined",1.43599999999969,0.0500223894060741,1.11942460554867,0.675,0.578348186691714,0.685,0.587784982581016,0.95,1.18597982587415,6.37038678819503,4.40640550073035,8.76329604268381,25.8973733961561,4510,16
500,"smooth",TRUE,4634,"GCV","GCV",TRUE,"pkg","pkg_refined",1.70600000000013,0.0309375487454244,0.902484032570071,0.702,0.665466971080131,0.706,0.668284849390421,0.95,1.28039214688835,4.20769387892548,5.940295431224,5000,1.00343908383249,4511,16
1000,"smooth",TRUE,4635,"GCV","GCV",TRUE,"pkg","pkg_refined",0.769999999999527,0.0373709438607312,0.953964853790479,0.681,0.625411221677776,0.683,0.629134190538618,0.95,1.20332285689901,11.800196835658,4.01807882856698,0.0722160732363641,5000,4512,16
200,"piecewise",TRUE,4636,"GCV","GCV",TRUE,"pkg","pkg_refined",1.46200000000044,0.0990968014981078,1.34896115306868,0.715,0.748300512055396,0.725,0.760892370640436,0.95,1.67657203333931,6.56474995427137,7.82979204676318,4.71802155073945,0.0209323864414498,4513,16
500,"piecewise",TRUE,4637,"GCV","GCV",TRUE,"pkg","pkg_refined",1.77000000000044,0.0607200213629697,0.927082968385164,0.734,0.896030330703702,0.74,0.903316657618665,0.948,1.49716460320112,8.0336627204022,11.9621668059123,1.00343908383249,0.000946849444475181,4514,16
1000,"piecewise",TRUE,4638,"GCV","GCV",TRUE,"pkg","pkg_refined",2.125,0.0688946032784783,1.04884951658615,0.72,0.895473988357341,0.723,0.903390698142298,0.951,1.60958615628788,17.449862805003,7.57488077644272,0.00069474774718657,0.156591550262193,4515,16
200,"sine",TRUE,4639,"GCV","GCV",TRUE,"pkg","pkg_refined",1.4340000000002,0.0700060560956412,0.626645512530837,0.785,0.77665089251683,0.785,0.796021085494728,0.95,1.34685028195957,9.6150820217137,4.00346799011614,0.0843064419143441,5000,4516,16
500,"sine",TRUE,4640,"GCV","GCV",TRUE,"pkg","pkg_refined",0.452000000000226,0.0463723668853817,0.777138990765511,0.698,0.636459180881371,0.702,0.640360816480357,0.95,1.18429746315901,6.07431007457418,8.26922814292494,41.2037165494684,0.0333042314540458,4517,16
1000,"sine",TRUE,4641,"GCV","GCV",TRUE,"pkg","pkg_refined",1.76900000000023,0.0222237988592789,0.865067760026406,0.687,0.644804099786964,0.689,0.647422598140193,0.948,1.17942015720527,8.07263580509593,4.54627709820633,2.96537244750528,89.3451216867916,4518,16
200,"smooth",FALSE,4642,"ML","GCV",TRUE,"pkg","pkg_refined",0.146999999999935,0.0998859563553111,0.645438867911527,0.76,0.629466895441432,0.765,0.666009480624481,0.95,1.05176747086417,21.3450884595902,2.39164227802674,5e-05,5000,4519,16
500,"smooth",FALSE,4643,"ML","GCV",TRUE,"pkg","pkg_refined",0.711999999999534,0.0515070351483816,0.844763710305954,0.712,0.636276234057309,0.724,0.650462568826241,0.95,1.20409236698187,21.571781189996,2.67322116515107,5e-05,5000,4520,16
1000,"smooth",FALSE,4644,"ML","GCV",TRUE,"pkg","pkg_refined",0.465000000000146,0.0430801435738577,0.983384984497976,0.696,0.620080071122485,0.701,0.626873973884786,0.949,1.23231102742064,21.5580421294065,3.0013965368116,5e-05,5000,4521,16
