"n","tp","tp_flag","seed","criterion_mu","criterion_sigma","refine","backend","stage","time_sec","rmse_mu","nll","coverage_raw","ci_len_raw","coverage_infl","ci_len_infl","coverage_cal","ci_len_cal","edf_mu","edf_sigma","lambda_mu","lambda_sigma","id","rep"
500,"sine",TRUE,7124,"BIC","ML",FALSE,"pkg","pkg_base",0.0540000000000873,0.0474793943628959,0.664746803052873,0.732,0.649322989144931,0.732,0.652380192841153,0.952,1.16713752479215,4.67525072355214,14.5524708166948,1000,1e-04,7001,25
1000,"sine",TRUE,7125,"BIC","ML",FALSE,"pkg","pkg_base",0.774999999999636,0.0315405028736524,0.928997170656146,0.7,0.645661236017023,0.7,0.647278705980554,0.949,1.22185259220943,4.99151089904227,15.6638644513944,1000,1e-04,7002,25
200,"smooth",FALSE,7126,"AIC","ML",FALSE,"pkg","pkg_base",0.450999999999112,0.0904357919288775,0.867734568539379,0.75,0.684839690006507,0.755,0.706276254389762,0.955,1.27432195482223,11.9563696287064,20.0449854381132,16.6088278262771,1e-04,7003,25
500,"smooth",FALSE,7127,"AIC","ML",FALSE,"pkg","pkg_base",0.404000000000451,0.0227386119816871,1.03152096612822,0.722,0.668449293858187,0.724,0.673130884923882,0.95,1.32843720424981,6.93076447604653,20.0596484632606,1000,1e-04,7004,25
1000,"smooth",FALSE,7128,"AIC","ML",FALSE,"pkg","pkg_base",0.699999999998909,0.0297525477871669,1.07104048308833,0.694,0.63835468508586,0.695,0.640881170362462,0.951,1.3090311263786,7.86887102186691,20.1727073916795,1000,1e-04,7005,25
200,"piecewise",FALSE,7129,"AIC","ML",FALSE,"pkg","pkg_base",0.457999999998719,2.5871644052913,1.65910237678774,0.7,4.5501476678297,0.72,4.8102040847204,0.95,9.18669054454225,21.0408245312238,20.0236700782962,0.000515067807616813,1e-04,7006,25
500,"piecewise",FALSE,7130,"AIC","ML",FALSE,"pkg","pkg_base",0.519000000000233,0.0554860807059497,1.06854076067978,0.706,0.811431990541866,0.706,0.816614519611405,0.95,1.50987977986904,6.32622206263401,20.0635606699586,1000,1e-04,7007,25
1000,"piecewise",FALSE,7131,"AIC","ML",FALSE,"pkg","pkg_base",0.380999999999403,0.0338049546522204,1.07608484801667,0.71,0.818755906808613,0.71,0.821707279617085,0.949,1.52350782659324,7.17061412390672,20.111662992238,1000,1e-04,7008,25
200,"sine",FALSE,7132,"AIC","ML",FALSE,"pkg","pkg_base",0.427999999999884,0.079136441047472,1.5893224615605,0.735,0.76831512513668,0.76,0.792371332694018,0.95,1.45396343301182,11.9595639847411,20.0132409310382,28.68316813342,1e-04,7009,25
500,"sine",FALSE,7133,"AIC","ML",FALSE,"pkg","pkg_base",0.541000000001077,0.0564675869082374,1.16041563400237,0.718,0.657567477755274,0.722,0.662308859539038,0.95,1.32762041394894,7.13324442904119,20.0730601389591,1000,1e-04,7010,25
1000,"sine",FALSE,7134,"AIC","ML",FALSE,"pkg","pkg_base",0.695999999999913,0.016743288222043,0.800642189491182,0.722,0.668886373140416,0.722,0.671528509397929,0.949,1.22346937871886,7.85354247626555,20.0970981653373,1000,1e-04,7011,25
200,"smooth",TRUE,7135,"AIC","ML",FALSE,"pkg","pkg_base",0.497999999999593,0.0658214832071702,1.10369410151851,0.675,0.619415280114833,0.685,0.628145856820442,0.95,1.23098986048138,5.52095039442732,12.9801075049144,37.6939097538835,1e-04,7012,25
500,"smooth",TRUE,7136,"AIC","ML",FALSE,"pkg","pkg_base",0.614999999999782,0.0491677500719659,0.776309179481009,0.716,0.680644985686852,0.718,0.684470709894545,0.948,1.20189842409261,5.57369839662832,14.6166192750431,112.421003506208,1e-04,7013,25
1000,"smooth",TRUE,7137,"AIC","ML",FALSE,"pkg","pkg_base",0.111999999999171,0.0612185486683074,1.03602907474533,0.694,0.622071586978543,0.697,0.626302496955344,0.95,1.2756404695003,13.4651214478926,15.7432232447803,0.0179571449437164,1e-04,7014,25
200,"piecewise",TRUE,7138,"AIC","ML",FALSE,"pkg","pkg_base",0.505999999999403,0.0717353285576843,1.25093133140202,0.71,0.739019437888307,0.715,0.747128249856383,0.95,1.51545758149248,4.31776478868534,13.2186181733183,1000,1e-04,7015,25
500,"piecewise",TRUE,7139,"AIC","ML",FALSE,"pkg","pkg_base",0.238999999999578,0.0433075901444627,1.06275031396798,0.712,0.812906857999257,0.712,0.816690969210385,0.948,1.51262415349229,4.62273416953625,14.6968071820219,1000,1e-04,7016,25
1000,"piecewise",TRUE,7140,"AIC","ML",FALSE,"pkg","pkg_base",0.145999999998821,0.0305647216945357,1.18812382078447,0.695,0.83311022763313,0.697,0.835567091631538,0.951,1.62931050847239,5.87206560528729,15.7959332695832,65.0967523045816,1e-04,7017,25
200,"sine",TRUE,7141,"AIC","ML",FALSE,"pkg","pkg_base",0.126000000000204,0.0566762459555215,0.77394735991759,0.7,0.630649959273912,0.71,0.637751871675551,0.945,1.15353062170988,4.42954156695407,13.0858274347071,1000,1e-04,7018,25
500,"sine",TRUE,7142,"AIC","ML",FALSE,"pkg","pkg_base",0.59900000000016,0.0476636557900362,1.08728730355101,0.694,0.599101635539261,0.696,0.607922954004471,0.95,1.28541426865702,14.4053087059412,14.9795939951411,0.00602089449333613,1e-04,7019,25
1000,"sine",TRUE,7143,"AIC","ML",FALSE,"pkg","pkg_base",0.781999999999243,0.0219418607323232,0.797257593078656,0.711,0.636667992611835,0.712,0.638580694199177,0.95,1.18468601156886,5.98150687956651,15.6866116185134,85.5467253556567,1e-04,7020,25
200,"smooth",FALSE,7144,"GCV","ML",FALSE,"pkg","pkg_base",0.447000000000116,0.28131659433718,2.18840409148948,0.725,1.35059471609271,0.745,1.42946786239765,0.95,2.85505465300611,21.4617415909109,20.025201086861,1e-04,1e-04,7021,25
500,"smooth",FALSE,7145,"GCV","ML",FALSE,"pkg","pkg_base",0.332999999998719,0.0397591670568609,0.925856147839119,0.712,0.659073014582044,0.716,0.663638748363878,0.95,1.2680898508414,6.85618294478708,20.0679658677349,1000,1e-04,7022,25
1000,"smooth",FALSE,7146,"GCV","ML",FALSE,"pkg","pkg_base",0.690000000000509,0.0201983863360217,0.927083864832005,0.713,0.6559590330531,0.714,0.658519585819948,0.947,1.26209839270976,7.7615760930647,20.1133565298703,1000,1e-04,7023,25
200,"piecewise",FALSE,7147,"GCV","ML",FALSE,"pkg","pkg_base",0.433000000000902,0.0601629412209372,1.27279749621496,0.68,0.799862979671049,0.69,0.811183532488531,0.95,1.53897687227847,5.5432892026896,20.0213909663756,1000,1e-04,7024,25
500,"piecewise",FALSE,7148,"GCV","ML",FALSE,"pkg","pkg_base",0.52599999999984,0.0469142449244889,1.36173961659678,0.694,0.729864362899084,0.694,0.734667348849104,0.948,1.5659748039417,6.51626428070645,20.0599799157186,1000,1e-04,7025,25
1000,"piecewise",FALSE,7149,"GCV","ML",FALSE,"pkg","pkg_base",0.682000000000698,0.0314331686122493,1.0947367878211,0.711,0.801930948084559,0.713,0.804885431138738,0.95,1.51757818656508,7.32790245722842,20.1220080867942,1000,1e-04,7026,25
200,"sine",FALSE,7150,"GCV","ML",FALSE,"pkg","pkg_base",0.305999999998676,0.188765278381845,0.579330405212841,0.76,0.714284765440979,0.77,0.75699110939975,0.955,1.21609241711154,21.9298148474828,20.0246092897133,1e-04,1e-04,7027,25
500,"sine",FALSE,7151,"GCV","ML",FALSE,"pkg","pkg_base",0.533999999999651,0.0301585949148364,0.889797185300033,0.734,0.694206140396636,0.74,0.699200386980627,0.95,1.40159341004131,7.11728844911045,20.0591873178105,1000,1e-04,7028,25
1000,"sine",FALSE,7152,"GCV","ML",FALSE,"pkg","pkg_base",0.694999999999709,0.023334790675997,0.910666699529869,0.694,0.66736821453724,0.695,0.669997072369974,0.949,1.24181174097436,7.83197679566689,20.1143888593519,1000,1e-04,7029,25
200,"smooth",TRUE,7153,"GCV","ML",FALSE,"pkg","pkg_base",0.496000000001004,0.0738010960407401,1.044597557784,0.76,0.716749929610677,0.76,0.724804255557927,0.95,1.56051883408907,4.42026999158987,13.3268065096396,1000,1e-04,7030,25
500,"smooth",TRUE,7154,"GCV","ML",FALSE,"pkg","pkg_base",0.31499999999869,0.0324397798161522,1.04268778903897,0.694,0.60425289374947,0.698,0.607115298088799,0.95,1.20085701669198,4.70364884125516,14.4381638233977,1000,1e-04,7031,25
1000,"smooth",TRUE,7155,"GCV","ML",FALSE,"pkg","pkg_base",0.772999999999229,0.0138431175134287,0.842157613364636,0.71,0.680845323065621,0.711,0.682494616622327,0.948,1.24534366054408,4.82729400097723,15.4360538046054,1000,1e-04,7032,25
200,"piecewise",TRUE,7156,"GCV","ML",FALSE,"pkg","pkg_base",0.398999999999432,0.0843923598966272,1.14798169392582,0.755,0.83700831990624,0.76,0.846065427238405,0.95,1.63693399272803,4.25907080647414,12.97895448572,1000,1e-04,7033,25
500,"piecewise",TRUE,7157,"GCV","ML",FALSE,"pkg","pkg_base",0.609000000000378,0.0333897359690405,1.01929413641175,0.702,0.821026697106672,0.708,0.824886744161741,0.948,1.52773322119849,4.668539513574,14.598668166672,760.949668545985,1e-04,7034,25
1000,"piecewise",TRUE,7158,"GCV","ML",FALSE,"pkg","pkg_base",0.134000000000015,0.025889571526921,1.12705973044143,0.72,0.779191756654765,0.721,0.78117313500933,0.95,1.52386235953369,5.06639529374754,15.775079738513,440.623642777356,1e-04,7035,25
200,"sine",TRUE,7159,"GCV","ML",FALSE,"pkg","pkg_base",0.510000000000218,0.115778548685653,0.754750021400743,0.735,0.660574616719525,0.77,0.692876761562034,0.95,1.25007474936163,18.2134428297846,13.4814513387396,0.000172698329065944,1e-04,7036,25
500,"sine",TRUE,7160,"GCV","ML",FALSE,"pkg","pkg_base",0.625,0.0368425751330485,0.907503163589816,0.716,0.646141938617034,0.716,0.649178243792272,0.95,1.2432098059467,4.66621490062647,14.4344992236123,1000,1e-04,7037,25
1000,"sine",TRUE,7161,"GCV","ML",FALSE,"pkg","pkg_base",0.795000000000073,0.048730604011929,0.854625952303224,0.697,0.653987583915099,0.702,0.657307508870945,0.952,1.21691360551291,10.0760788852883,15.556861288142,0.275853161762918,1e-04,7038,25
200,"smooth",FALSE,7162,"ML","ML",FALSE,"pkg","pkg_base",0.45299999999952,0.0932545357547062,0.757142794966814,0.76,0.701902428722093,0.77,0.742270399016383,0.95,1.35049581222479,21.1622487936018,20.0141127995132,1e-04,1e-04,7039,25
500,"smooth",FALSE,7163,"ML","ML",FALSE,"pkg","pkg_base",0.645999999998821,0.0715656240645151,1.01860886042601,0.698,0.650616648387538,0.71,0.664875449611139,0.952,1.27240850855538,21.2158623588183,20.0838969071875,1e-04,1e-04,7040,25
1000,"smooth",FALSE,7164,"ML","ML",FALSE,"pkg","pkg_base",0.682000000000698,0.0493199006670952,0.974960208129732,0.701,0.666510150565555,0.707,0.673708021096876,0.951,1.36676765052684,21.2537768834924,20.1243951449204,1e-04,1e-04,7041,25
200,"piecewise",FALSE,7165,"ML","ML",FALSE,"pkg","pkg_base",0.442000000000917,0.114160715471299,10.5173239949767,0.725,1.00651162738204,0.73,1.06401066157177,0.95,2.22324403769831,21.0319004203602,20.0269309102143,1e-04,1e-04,7042,25
500,"piecewise",FALSE,7166,"ML","ML",FALSE,"pkg","pkg_base",0.536000000000058,0.0827074696216603,1.10911959049445,0.698,0.765122447577796,0.702,0.781823908787181,0.948,1.49634706519961,21.1340073065577,20.0662990625882,1e-04,1e-04,7043,25
