"n","tp","tp_flag","seed","criterion_mu","criterion_sigma","refine","backend","stage","time_sec","rmse_mu","nll","coverage_raw","ci_len_raw","coverage_infl","ci_len_infl","coverage_cal","ci_len_cal","edf_mu","edf_sigma","lambda_mu","lambda_sigma","id","rep"
200,"sine",FALSE,19624,"ML","GCV",TRUE,"pkg","pkg_refined",1.26200000000244,0.0919316343053899,1.06041853459311,0.725,0.597750112407707,0.755,0.632425680674089,0.95,1.28251448168489,21.330536864868,2.402008824054,5e-05,4282.95107684275,19501,68
500,"sine",FALSE,19625,"ML","GCV",TRUE,"pkg","pkg_refined",0.931000000000495,0.0723724641950838,0.942978062945228,0.686,0.613806349312072,0.698,0.627379441217249,0.95,1.14214599175791,21.400555335791,4.80056880427022,5e-05,165.950439795734,19502,68
1000,"sine",FALSE,19626,"ML","GCV",TRUE,"pkg","pkg_refined",0.275000000001455,0.0494002502546119,0.769370552409346,0.707,0.649341521907147,0.712,0.656468691465172,0.951,1.18771961918459,21.5957919735174,5.39054928569305,5e-05,193.733756022807,19503,68
200,"smooth",TRUE,19627,"ML","GCV",TRUE,"pkg","pkg_refined",1.46399999999994,0.0956223865361424,0.855206636698994,0.7,0.610397598479052,0.715,0.641746542743891,0.95,1.1164867465851,19.0625145672736,4.00299774265403,5e-05,5000,19504,68
500,"smooth",TRUE,19628,"ML","GCV",TRUE,"pkg","pkg_refined",0.22700000000259,0.0578702117324089,0.760345051348675,0.714,0.696304864902934,0.718,0.710304496194613,0.948,1.18548106746132,19.5151098504884,5.04235855757311,5e-05,8.76329604268381,19505,68
1000,"smooth",TRUE,19629,"ML","GCV",TRUE,"pkg","pkg_refined",0.414999999997235,0.0386827488266727,0.829448035967848,0.705,0.625344173000285,0.711,0.631632294286392,0.953,1.16361510672205,19.8115942797376,4.01583135024566,5e-05,5000,19506,68
200,"piecewise",TRUE,19630,"ML","GCV",TRUE,"pkg","pkg_refined",1.47000000000116,0.129531493954262,1.14248475877877,0.725,0.93135488630669,0.745,0.978729195846065,0.95,1.70355419077616,18.8929732660527,4.99937896402174,5e-05,6.43004040305284,19507,68
500,"piecewise",TRUE,19631,"ML","GCV",TRUE,"pkg","pkg_refined",0.746999999999389,0.0651376648985301,1.06012352242987,0.71,0.828301885365477,0.722,0.844892403281998,0.952,1.54127059681931,19.4434592193717,4.92054871435218,5e-05,13.9427408586315,19508,68
1000,"piecewise",TRUE,19632,"ML","GCV",TRUE,"pkg","pkg_refined",0.226999999998952,0.0676857530081953,1.15175586084129,0.705,0.792539798469522,0.709,0.800452627998893,0.947,1.52488670085275,19.6731667511035,4.01595915932709,5e-05,5000,19509,68
200,"sine",TRUE,19633,"ML","GCV",TRUE,"pkg","pkg_refined",0.343000000000757,0.0940601602230565,0.690531594427123,0.715,0.635490527723972,0.73,0.668330011141954,0.95,1.1020531936479,19.1717707166868,5.62002089159856,5e-05,1.00343908383249,19510,68
500,"sine",TRUE,19634,"ML","GCV",TRUE,"pkg","pkg_refined",0.837999999999738,0.0750084333789602,1.06552507705673,0.694,0.606296197792998,0.696,0.618559464949564,0.95,1.28166411432191,19.629001895889,4.00748901047021,5e-05,5000,19511,68
1000,"sine",TRUE,19635,"ML","GCV",TRUE,"pkg","pkg_refined",2.26000000000204,0.0468789423279942,0.915145039172801,0.706,0.65874329536427,0.708,0.665354012083079,0.949,1.24660914755643,19.772560433543,6.34745046033401,5e-05,1.00343908383249,19512,68
200,"smooth",FALSE,19636,"BIC","ML",TRUE,"pkg","pkg_refined",0.807000000000698,0.0312536521825222,1.22686170737049,0.76,0.727936260267705,0.76,0.735679717348917,0.95,1.42362217989064,4.18807616581255,20.0839084359368,5000,5e-05,19513,68
500,"smooth",FALSE,19637,"BIC","ML",TRUE,"pkg","pkg_refined",1.54799999999886,0.0359065661304465,0.967612882917422,0.71,0.69933912619873,0.712,0.702870294825156,0.95,1.36769487338866,5.01130747677867,20.1332627058843,5000,5e-05,19514,68
1000,"smooth",FALSE,19638,"BIC","ML",TRUE,"pkg","pkg_refined",1.70100000000093,0.013561405969758,0.892098346100307,0.713,0.644243026767072,0.714,0.646113748572479,0.949,1.1987813282881,5.78230672436748,20.2301848369938,5000,5e-05,19515,68
200,"piecewise",FALSE,19639,"BIC","ML",TRUE,"pkg","pkg_refined",1.29699999999866,0.0758721231656327,1.44435959675526,0.735,0.848760434439897,0.735,0.857389075039282,0.95,1.84793411042611,4.00528735085892,20.1067047983853,5000,5e-05,19516,68
500,"piecewise",FALSE,19640,"BIC","ML",TRUE,"pkg","pkg_refined",1.6239999999998,0.0466472707180823,1.0858637464598,0.724,0.856439542779614,0.724,0.860463998657005,0.952,1.56652549280575,4.66613989694013,20.146066762422,5000,5e-05,19517,68
1000,"piecewise",FALSE,19641,"BIC","ML",TRUE,"pkg","pkg_refined",0.93999999999869,0.0285407412043807,1.17666778659616,0.698,0.859033125440809,0.702,0.861336938925065,0.95,1.65282322869624,5.34223672968687,20.1839837432332,5000,5e-05,19518,68
200,"sine",FALSE,19642,"BIC","ML",TRUE,"pkg","pkg_refined",1.27799999999843,0.517610653253977,4.36884679698212,0.72,1.53672534211388,0.745,1.62890413690476,0.95,3.78345669672341,21.9953091226108,20.0707565058047,9.28704537319286e-05,5e-05,19519,68
500,"sine",FALSE,19643,"BIC","ML",TRUE,"pkg","pkg_refined",1.54899999999907,0.0609569803612562,0.975513198006135,0.696,0.633569642232569,0.698,0.636935393315189,0.952,1.19897039890847,5.27032875397541,20.1368356277271,5000,5e-05,19520,68
1000,"sine",FALSE,19644,"BIC","ML",TRUE,"pkg","pkg_refined",1.26499999999942,0.0297627239190292,0.804324987540859,0.716,0.656377182577309,0.716,0.658299973870986,0.95,1.24213150373807,5.83315695783421,20.2028654576273,5000,5e-05,19521,68
200,"smooth",TRUE,19645,"BIC","ML",TRUE,"pkg","pkg_refined",0.58100000000195,0.0611945442446629,0.739871953030298,0.75,0.689805368351796,0.76,0.697122328813801,0.945,1.30539117175435,4.17634764044971,14.7683243971077,5000,5e-05,19522,68
500,"smooth",TRUE,19646,"BIC","ML",TRUE,"pkg","pkg_refined",1.62900000000081,0.0442282362983053,1.02569618564648,0.718,0.650605629320714,0.718,0.65341293224781,0.948,1.31356453008423,4.28714039456839,16.029414014522,5000,5e-05,19523,68
1000,"smooth",TRUE,19647,"BIC","ML",TRUE,"pkg","pkg_refined",1.49399999999878,0.0124689556730923,0.753032237295568,0.729,0.666576811086871,0.73,0.668026272383559,0.948,1.17705652084327,4.33482691918609,16.8833282930529,5000,5e-05,19524,68
200,"piecewise",TRUE,19648,"BIC","ML",TRUE,"pkg","pkg_refined",1.42000000000189,0.0910702783078262,1.06389561137105,0.705,0.856769701863971,0.715,0.865715592494166,0.95,1.67558125237954,4.1120532402842,14.5477941045719,5000,5e-05,19525,68
500,"piecewise",TRUE,19649,"BIC","ML",TRUE,"pkg","pkg_refined",0.616000000001804,0.0294591315410544,1.12805372466339,0.718,0.871557971758434,0.72,0.875200713140389,0.95,1.67692166718078,4.15351739673264,15.8808190569917,5000,5e-05,19526,68
1000,"piecewise",TRUE,19650,"BIC","ML",TRUE,"pkg","pkg_refined",1.17299999999886,0.030039883898551,0.980599481398673,0.742,0.876046066207762,0.743,0.878022191940371,0.952,1.54694210425295,4.49624713435674,16.9105529945041,2305.87388385414,5e-05,19527,68
200,"sine",TRUE,19651,"BIC","ML",TRUE,"pkg","pkg_refined",0.911000000000058,0.0492625655905049,1.0683118074979,0.695,0.576582076143429,0.7,0.582637186332862,0.95,1.21885071792345,4.13543635346476,14.3171678476706,5000,5e-05,19528,68
500,"sine",TRUE,19652,"BIC","ML",TRUE,"pkg","pkg_refined",1.2699999999968,0.0458287727820272,0.953758767938409,0.686,0.663317141771701,0.688,0.666208329318409,0.95,1.25526471765657,4.33034915474598,15.8564469362086,3668.7339853257,5e-05,19529,68
1000,"sine",TRUE,19653,"BIC","ML",TRUE,"pkg","pkg_refined",0.766999999999825,0.0293186523105415,0.844539641972647,0.725,0.651855719381053,0.725,0.653311794504534,0.952,1.27483175499206,4.45255341003887,17.0054118891388,5000,5e-05,19530,68
200,"smooth",FALSE,19654,"AIC","ML",TRUE,"pkg","pkg_refined",1.38699999999881,0.117797517233363,0.893170421272477,0.71,0.640049727996881,0.73,0.677467049905615,0.95,1.21123334601941,21.4823860189958,20.0641131111867,0.000595114122389358,5e-05,19531,68
500,"smooth",FALSE,19655,"AIC","ML",TRUE,"pkg","pkg_refined",1.53900000000067,0.0344052670497884,1.01609986097769,0.722,0.694716318147087,0.722,0.698318487523696,0.944,1.33666937162478,5.14504415756213,20.1643890208156,5000,5e-05,19532,68
1000,"smooth",FALSE,19656,"AIC","ML",TRUE,"pkg","pkg_refined",1.43799999999828,0.0373970297637537,0.855676258673202,0.714,0.709943083817083,0.717,0.711950232520564,0.953,1.32103333317862,5.63050523719417,20.2202267780872,5000,5e-05,19533,68
200,"piecewise",FALSE,19657,"AIC","ML",TRUE,"pkg","pkg_refined",1.28499999999985,0.0706897426471635,1.20001539101994,0.7,0.79051389310954,0.71,0.802031718031881,0.95,1.59603754368318,5.70307833172247,20.1122888043352,910.907349283491,5e-05,19534,68
500,"piecewise",FALSE,19658,"AIC","ML",TRUE,"pkg","pkg_refined",1.53600000000006,0.0293490219124181,1.13142218662187,0.71,0.780865858930979,0.716,0.785674480015012,0.948,1.50242545009505,6.10164478251769,20.2089654260219,1449.28860732554,5e-05,19535,68
1000,"piecewise",FALSE,19659,"AIC","ML",TRUE,"pkg","pkg_refined",1.46500000000015,0.0347111824038638,1.1030168990108,0.709,0.835790032542192,0.711,0.838013636593125,0.948,1.58165328943111,5.29980490223844,20.2383807284038,5000,5e-05,19536,68
200,"sine",FALSE,19660,"AIC","ML",TRUE,"pkg","pkg_refined",1.41500000000087,0.0479369357274948,0.865196830064565,0.725,0.74826645869108,0.74,0.75905266557753,0.95,1.36866459849191,5.64365176914189,20.0959210364562,1063.41087364811,5e-05,19537,68
500,"sine",FALSE,19661,"AIC","ML",TRUE,"pkg","pkg_refined",1.51399999999921,0.0363397426144417,0.988584851142628,0.71,0.640377045680746,0.71,0.644041852031013,0.948,1.23211786004397,5.6741344003044,20.1605059980753,3142.60163462006,5e-05,19538,68
1000,"sine",FALSE,19662,"AIC","ML",TRUE,"pkg","pkg_refined",1.44800000000032,0.0344293062226492,0.963889025098973,0.715,0.661962325584538,0.717,0.665163443910522,0.949,1.27364903150443,9.60189845218661,20.2275464116707,308.237852816859,5e-05,19539,68
200,"smooth",TRUE,19663,"AIC","ML",TRUE,"pkg","pkg_refined",1.44800000000032,0.0768523074704538,1.0716576056051,0.68,0.57371549090783,0.69,0.580170377999114,0.95,1.24910208147021,4.42558306369876,14.3675117653785,1241.44644028017,5e-05,19540,68
500,"smooth",TRUE,19664,"AIC","ML",TRUE,"pkg","pkg_refined",1.74600000000282,0.0266677294851839,0.77594905047285,0.714,0.688198269806925,0.718,0.691109378573757,0.95,1.19345775903226,4.20335539387969,15.388398331014,5000,5e-05,19541,68
1000,"smooth",TRUE,19665,"AIC","ML",TRUE,"pkg","pkg_refined",0.393999999996595,0.0139448902163846,0.937622386328142,0.724,0.658036016855922,0.726,0.659503500141249,0.952,1.30774246387822,4.44531664110135,16.9598074516501,5000,5e-05,19542,68
200,"piecewise",TRUE,19666,"AIC","ML",TRUE,"pkg","pkg_refined",1.47600000000239,0.073181267163341,0.954475347403176,0.74,0.75752133550282,0.74,0.766079713671119,0.955,1.45750940501808,4.44370177569118,14.5933314663969,780.274322503539,5e-05,19543,68
500,"piecewise",TRUE,19667,"AIC","ML",TRUE,"pkg","pkg_refined",1.33100000000195,0.033398634549207,1.21989977886811,0.696,0.865271804578015,0.696,0.86914456415345,0.95,1.74697282063536,4.44590281834458,15.8121497462465,1449.28860732554,5e-05,19544,68
1000,"piecewise",TRUE,19668,"AIC","ML",TRUE,"pkg","pkg_refined",2.15599999999904,0.040874451806987,1.11147231778223,0.724,0.860105908597945,0.73,0.86406666095372,0.948,1.62766877639738,9.14669022226981,16.9727574181356,0.540235911159066,5e-05,19545,68
200,"sine",TRUE,19669,"AIC","ML",TRUE,"pkg","pkg_refined",1.18999999999869,0.0534449394206579,0.98509858166663,0.75,0.66976024712874,0.76,0.677451962202338,0.95,1.3734324055045,4.51577484481963,14.124704384848,1241.44644028017,5e-05,19546,68
500,"sine",TRUE,19670,"AIC","ML",TRUE,"pkg","pkg_refined",1.72299999999814,0.0216631937646261,0.87489171450549,0.708,0.642537166317428,0.71,0.64531731156962,0.95,1.23627404152214,4.29890405871113,16.0445231073315,5000,5e-05,19547,68
1000,"sine",TRUE,19671,"AIC","ML",TRUE,"pkg","pkg_refined",1.53399999999965,0.0276989246519745,0.934268586784308,0.721,0.64549359656707,0.721,0.646921978701419,0.947,1.30324340066389,4.41105912226888,16.9667825404331,5000,5e-05,19548,68
200,"smooth",FALSE,19672,"GCV","ML",TRUE,"pkg","pkg_refined",1.39900000000125,0.313889780692882,2.58030908556674,0.685,1.57389389113673,0.72,1.66458887079492,0.95,3.82515983668672,21.2002450174873,20.1100528817744,0.000595114122389358,5e-05,19549,68
500,"smooth",FALSE,19673,"GCV","ML",TRUE,"pkg","pkg_refined",1.50599999999758,0.0277624589600933,0.902889192308244,0.732,0.71691271530063,0.734,0.721297901170393,0.948,1.28862791864164,6.06109701300981,20.1608584984432,1691.92757671412,5e-05,19550,68
1000,"smooth",FALSE,19674,"GCV","ML",TRUE,"pkg","pkg_refined",1.93500000000131,0.0211910414211001,1.0513127431996,0.683,0.653426998371108,0.686,0.655304422133049,0.952,1.31926083848344,5.72172153968708,20.2062003112065,5000,5e-05,19551,68
200,"piecewise",FALSE,19675,"GCV","ML",TRUE,"pkg","pkg_refined",1.2970000000023,0.206483086328685,2.77690107246136,0.7,0.972556706604082,0.735,1.02861504957882,0.95,2.17901945656864,21.2055181581529,20.1017685712651,0.00129043077020904,5e-05,19552,68
500,"piecewise",FALSE,19676,"GCV","ML",TRUE,"pkg","pkg_refined",0.943999999999505,0.051982122563955,1.04783449058587,0.702,0.782397845224338,0.704,0.786189128270464,0.948,1.45585421832883,4.81072841127271,20.1752901099631,5000,5e-05,19553,68
