"n","tp","tp_flag","seed","criterion_mu","criterion_sigma","refine","backend","stage","time_sec","rmse_mu","nll","coverage_raw","ci_len_raw","coverage_infl","ci_len_infl","coverage_cal","ci_len_cal","edf_mu","edf_sigma","lambda_mu","lambda_sigma","id","rep"
500,"piecewise",FALSE,4124,"GCV","ML",TRUE,"pkg","pkg_refined",1.125,0.0378177602942537,0.859164180191813,0.73,0.858645247810429,0.734,0.862608761626153,0.95,1.46187070671522,4.58424384231443,20.1404485226895,5000,5e-05,4001,14
1000,"piecewise",FALSE,4125,"GCV","ML",TRUE,"pkg","pkg_refined",1.96399999999994,0.0444386149948106,1.14169322362883,0.713,0.789098003384764,0.715,0.791373348863736,0.951,1.54323596864489,5.7421060674429,20.2124414808883,3668.7339853257,5e-05,4002,14
200,"sine",FALSE,4126,"GCV","ML",TRUE,"pkg","pkg_refined",1.28499999999985,0.349147467756934,0.846263656475083,0.765,1.04122559267875,0.785,1.1036775794047,0.945,1.87157005266307,21.9937622086883,20.0750593626596,5e-05,5e-05,4003,14
500,"sine",FALSE,4127,"GCV","ML",TRUE,"pkg","pkg_refined",1.53600000000006,0.0501154287631758,0.84622773201212,0.718,0.631526757906433,0.722,0.635074308390639,0.948,1.21508945825035,5.57043907004589,20.1482277298912,3668.7339853257,5e-05,4004,14
1000,"sine",FALSE,4128,"GCV","ML",TRUE,"pkg","pkg_refined",1.9940000000006,0.0371384386640894,0.951454540978568,0.678,0.657903263914362,0.68,0.660445082654099,0.952,1.22419974424571,7.68247915672081,20.2046156617313,1063.41087364811,5e-05,4005,14
200,"smooth",TRUE,4129,"GCV","ML",TRUE,"pkg","pkg_refined",1.54199999999946,0.0451701738994125,1.07439967647968,0.755,0.783603565942097,0.76,0.791716769312934,0.95,1.33410986859762,4.07804164201605,14.300759537986,5000,5e-05,4006,14
500,"smooth",TRUE,4130,"GCV","ML",TRUE,"pkg","pkg_refined",1.67599999999948,0.0267656041412079,1.08670942042783,0.684,0.632891804140332,0.69,0.635629726727671,0.95,1.25777231962066,4.29814154420634,15.98289220708,5000,5e-05,4007,14
1000,"smooth",TRUE,4131,"GCV","ML",TRUE,"pkg","pkg_refined",2.14299999999912,0.0272507417753727,0.891121466540205,0.689,0.672001554336067,0.69,0.673463773403851,0.951,1.25043327199243,4.33767066061883,16.6195558195226,5000,5e-05,4008,14
200,"piecewise",TRUE,4132,"GCV","ML",TRUE,"pkg","pkg_refined",1.47499999999945,0.074776728359139,0.860964051747169,0.75,0.865714042831649,0.755,0.876217090221456,0.95,1.41911352590758,4.76598810155774,14.1544361043799,264.033528729132,5e-05,4009,14
500,"piecewise",TRUE,4133,"GCV","ML",TRUE,"pkg","pkg_refined",1.26599999999962,0.0467670889129379,1.12922967753997,0.718,0.832836253760212,0.724,0.836581472164286,0.95,1.60241912115889,4.46679258946149,15.7494063493344,1241.44644028017,5e-05,4010,14
