"n","tp","tp_flag","seed","criterion_mu","criterion_sigma","refine","backend","stage","time_sec","rmse_mu","nll","coverage_raw","ci_len_raw","coverage_infl","ci_len_infl","coverage_cal","ci_len_cal","edf_mu","edf_sigma","lambda_mu","lambda_sigma","id","rep"
500,"piecewise",FALSE,13124,"GCV","GCV",FALSE,"pkg","pkg_base",0.0419999999994616,0.0341167421751551,1.17683022761438,0.698,0.778914706620078,0.698,0.783973727124651,0.956,1.52332053383294,6.43222860877663,3.50411314149275,1000,1000,13001,46
1000,"piecewise",FALSE,13125,"GCV","GCV",FALSE,"pkg","pkg_base",0.161000000000058,0.0519349547385447,1.11935722814048,0.697,0.829896894802752,0.701,0.83287299422854,0.951,1.59676364569643,7.13381902128298,3.93795355730669,1000,1000,13002,46
200,"sine",FALSE,13126,"GCV","GCV",FALSE,"pkg","pkg_base",0.0969999999997526,0.0484638709726486,1.07949688731925,0.695,0.692630510646273,0.7,0.702646232843404,0.95,1.50800566874885,5.66107949718185,2.99881787007809,1000,1000,13003,46
500,"sine",FALSE,13127,"GCV","GCV",FALSE,"pkg","pkg_base",0.0819999999985157,0.0349160795484091,0.935841561354592,0.7,0.675798807635396,0.712,0.680418318671588,0.948,1.32165716176796,6.76617625839344,4.04524270393612,1000,440.623642777356,13004,46
1000,"sine",FALSE,13128,"GCV","GCV",FALSE,"pkg","pkg_base",0.114999999999782,0.0346364094050215,0.911241283908402,0.695,0.653187585429368,0.701,0.657670352139778,0.951,1.23609549394545,13.5858016529509,5.35831683498698,37.6939097538835,194.149194574388,13005,46
200,"smooth",TRUE,13129,"GCV","GCV",FALSE,"pkg","pkg_base",0.479999999999563,0.0959296563890744,1.04482742241243,0.695,0.689155416731646,0.715,0.715962249930798,0.95,1.26054376857877,14.6962991337934,10.9912864880349,0.00116895181649858,0.000515067807616813,13006,46
500,"smooth",TRUE,13130,"GCV","GCV",FALSE,"pkg","pkg_base",0.0859999999993306,0.0259125952726303,0.953692247690823,0.666,0.625278923858833,0.668,0.628244311850505,0.95,1.18328100147969,4.70898036293516,4.03910627131729,1000,1000,13007,46
1000,"smooth",TRUE,13131,"GCV","GCV",FALSE,"pkg","pkg_base",0.154999999998836,0.0400176119634217,0.908421539526902,0.699,0.645630519324897,0.702,0.647820420185934,0.951,1.22179446378572,6.74940070323119,4.06543651206125,16.6088278262771,1000,13008,46
200,"piecewise",TRUE,13132,"GCV","GCV",FALSE,"pkg","pkg_base",0.4950000000008,0.0314255096839546,1.37610515524344,0.67,0.757978046198364,0.67,0.766201563198202,0.95,1.4823747865525,4.27009730686815,5.52197685659848,1000,1.08118075107661,13009,46
500,"piecewise",TRUE,13133,"GCV","GCV",FALSE,"pkg","pkg_base",0.15099999999984,0.0418076984779622,0.995635141344244,0.734,0.860870038121873,0.738,0.864762816504469,0.948,1.52014392807597,4.49142515494231,4.03986164024653,1000,1000,13010,46
1000,"piecewise",TRUE,13134,"GCV","GCV",FALSE,"pkg","pkg_base",0.138999999999214,0.028580706870303,1.13014769045309,0.701,0.805026724670111,0.705,0.807913482553155,0.951,1.5234366498504,7.1334394287742,6.67278858268976,7.31824221907616,0.626051657201481,13011,46
200,"sine",TRUE,13135,"GCV","GCV",FALSE,"pkg","pkg_base",0.510000000000218,0.106669184434266,0.865496842270037,0.72,0.606232071378568,0.74,0.627870824784131,0.95,1.2047903190688,13.5479326984497,5.89826534362104,0.00348636522767808,0.476393801040134,13012,46
500,"sine",TRUE,13136,"GCV","GCV",FALSE,"pkg","pkg_base",0.604999999999563,0.0220136860443958,0.869830335424405,0.692,0.650444263400518,0.694,0.654348908563457,0.952,1.21032033822628,5.94941907016372,4.61449508414283,49.5353520895916,37.6939097538835,13013,46
1000,"sine",TRUE,13137,"GCV","GCV",FALSE,"pkg","pkg_base",0.2450000000008,0.018089610772536,0.922020237979689,0.705,0.628811306271404,0.707,0.630791936337708,0.949,1.20986479181333,6.26996246292524,4.0741528709148,49.5353520895916,1000,13014,46
200,"smooth",FALSE,13138,"ML","GCV",FALSE,"pkg","pkg_base",0.0910000000003492,0.114520729763518,1.00189288050661,0.68,0.630125277241044,0.715,0.666139281135722,0.95,1.25227428514992,21.0409324651811,2.98782950052635,1e-04,1000,13015,46
500,"smooth",FALSE,13139,"ML","GCV",FALSE,"pkg","pkg_base",0.388000000000829,0.0744834298697727,0.916442178331513,0.72,0.681901008332042,0.732,0.696770451510014,0.948,1.2688537749976,21.1128112913849,11.6051680794902,1e-04,1.42083083253392,13016,46
1000,"smooth",FALSE,13140,"ML","GCV",FALSE,"pkg","pkg_base",0.117000000000189,0.040576028876942,0.887146559940155,0.706,0.692715060139827,0.711,0.700158214128202,0.95,1.22321203657602,21.148338520804,3.94423554288623,1e-04,1000,13017,46
200,"piecewise",FALSE,13141,"ML","GCV",FALSE,"pkg","pkg_base",0.444999999999709,0.4251498029247,1.72115966107245,0.725,1.6943991655668,0.75,1.79589114747328,0.945,3.58183114746399,21.9666222316143,20.0198715465811,1e-04,1e-04,13018,46
500,"piecewise",FALSE,13142,"ML","GCV",FALSE,"pkg","pkg_base",0.0669999999990978,0.0964804710700492,0.977452204139,0.7,0.817690622943921,0.708,0.835321171205996,0.95,1.44389673291996,20.88357362781,3.5202401462529,1e-04,1000,13019,46
1000,"piecewise",FALSE,13143,"ML","GCV",FALSE,"pkg","pkg_base",0.167999999999665,0.0516837132169669,1.01427001777368,0.718,0.834262225919473,0.724,0.843158104788306,0.947,1.4995599503869,20.9900148510345,6.60855469075951,1e-04,65.0967523045816,13020,46
200,"sine",FALSE,13144,"ML","GCV",FALSE,"pkg","pkg_base",0.445999999999913,0.146753854379036,1.48397838451167,0.75,0.743091784197856,0.77,0.786252682970488,0.95,1.5473240316525,21.3550961502069,20.0249853811287,1e-04,1e-04,13021,46
500,"sine",FALSE,13145,"ML","GCV",FALSE,"pkg","pkg_base",0.0670000000009168,0.073996447386149,0.70672873610194,0.72,0.640008162541208,0.732,0.65399860856276,0.948,1.13014099587973,21.1633534548635,4.47786697407872,1e-04,255.140652003128,13022,46
1000,"sine",FALSE,13146,"ML","GCV",FALSE,"pkg","pkg_base",0.0749999999989086,0.0378986375691295,0.832018264123999,0.711,0.66807449296442,0.715,0.675315475571439,0.95,1.24312595526291,21.3297724004099,5.06162715606897,1e-04,255.140652003128,13023,46
200,"smooth",TRUE,13147,"ML","GCV",FALSE,"pkg","pkg_base",0.0879999999997381,0.0822424764193807,0.802466058609517,0.69,0.595717458844969,0.73,0.625239295368223,0.95,1.16504237204491,18.4408587771225,4.54825902219306,1e-04,16.6088278262771,13024,46
500,"smooth",TRUE,13148,"ML","GCV",FALSE,"pkg","pkg_base",0.165999999999258,0.0648662963205298,0.742936545337595,0.718,0.662491834470727,0.732,0.675679648211199,0.95,1.19080810752966,19.3273773573958,4.98824235644622,1e-04,12.638482029343,13025,46
1000,"smooth",TRUE,13149,"ML","GCV",FALSE,"pkg","pkg_base",0.0750000000007276,0.0362511785806854,0.807752980295726,0.707,0.680291228703275,0.713,0.687046095501256,0.948,1.20127375195072,19.5668415789467,4.07551632292321,1e-04,1000,13026,46
200,"piecewise",TRUE,13150,"ML","GCV",FALSE,"pkg","pkg_base",0.479000000001179,0.137795377080549,1.08761562027983,0.69,0.686218949408088,0.7,0.719913780534506,0.955,1.36375158300088,18.2834709893664,7.1831289063379,1e-04,0.0535566691770689,13027,46
500,"piecewise",TRUE,13151,"ML","GCV",FALSE,"pkg","pkg_base",0.155000000000655,0.0577585686069634,1.14580684867456,0.728,0.875100891173664,0.736,0.892142102361295,0.948,1.73912455587677,18.919022071321,7.73394960755302,1e-04,0.0703813555493155,13028,46
1000,"piecewise",TRUE,13152,"ML","GCV",FALSE,"pkg","pkg_base",0.18999999999869,0.0539457638775864,1.28076777068988,0.693,0.83075077391622,0.695,0.838898000285179,0.949,1.62469613379818,19.3293215329979,6.64518113789565,1e-04,0.626051657201481,13029,46
200,"sine",TRUE,13153,"ML","GCV",FALSE,"pkg","pkg_base",0.157999999999447,0.115949524820797,0.824924726055138,0.72,0.754913503446653,0.76,0.792178518810428,0.95,1.30915379711635,18.3738999532484,4.01762722417896,1e-04,1000,13030,46
500,"sine",TRUE,13154,"ML","GCV",FALSE,"pkg","pkg_base",0.59900000000016,0.063967906061633,0.990694028216788,0.712,0.678358180211246,0.732,0.69182158252878,0.95,1.28372845495673,19.2714408566185,8.82133931036806,1e-04,0.0136644834929532,13031,46
1000,"sine",TRUE,13155,"ML","GCV",FALSE,"pkg","pkg_base",0.185999999999694,0.0496020653077599,0.943738229030785,0.708,0.668194505932983,0.71,0.67483558267776,0.949,1.32793085356302,19.585213751009,4.07579333188048,1e-04,1000,13032,46
200,"smooth",FALSE,13156,"BIC","ML",FALSE,"pkg","pkg_base",0.417999999999665,0.0515063862588239,0.787532877968672,0.71,0.690917298933421,0.72,0.701438567958516,0.945,1.19817303739087,5.9548271561593,20.0194584937624,1000,1e-04,13033,46
500,"smooth",FALSE,13157,"BIC","ML",FALSE,"pkg","pkg_base",0.530000000000655,0.0403962249798236,0.914085137715003,0.708,0.670383642746653,0.708,0.674984624380808,0.946,1.26863739988132,6.79319353638363,20.0715895563814,1000,1e-04,13034,46
1000,"smooth",FALSE,13158,"BIC","ML",FALSE,"pkg","pkg_base",0.67200000000048,0.0295308453273133,1.04568281594645,0.678,0.647089336005641,0.68,0.649614413372948,0.951,1.24503264649187,7.75897240443717,20.110687309058,1000,1e-04,13035,46
200,"piecewise",FALSE,13159,"BIC","ML",FALSE,"pkg","pkg_base",0.445000000001528,0.0820529704548019,1.48406773795346,0.675,0.895549094313556,0.675,0.908497225729092,0.95,1.77976212414213,5.66027646829045,20.0271055348388,1000,1e-04,13036,46
500,"piecewise",FALSE,13160,"BIC","ML",FALSE,"pkg","pkg_base",0.291000000001077,0.0670711432852564,1.18144210336281,0.736,0.903166654562711,0.738,0.908829709162786,0.948,1.70915715009019,6.21173777610688,20.0668612705053,1000,1e-04,13037,46
1000,"piecewise",FALSE,13161,"BIC","ML",FALSE,"pkg","pkg_base",0.690000000000509,0.0362092711904183,0.993892655918738,0.699,0.776374397969353,0.701,0.779269745604591,0.95,1.44464603166449,7.41712164028625,20.0992115888155,1000,1e-04,13038,46
200,"sine",FALSE,13162,"BIC","ML",FALSE,"pkg","pkg_base",0.434999999999491,0.0296556122560134,0.576550044080715,0.77,0.793521484709331,0.775,0.806101620580863,0.95,1.32588399976749,6.19374722913324,20.0025519661265,1000,1e-04,13039,46
