"n","tp","tp_flag","seed","criterion_mu","criterion_sigma","refine","backend","stage","time_sec","rmse_mu","nll","coverage_raw","ci_len_raw","coverage_infl","ci_len_infl","coverage_cal","ci_len_cal","edf_mu","edf_sigma","lambda_mu","lambda_sigma","id","rep"
1000,"sine",FALSE,3624,"GCV","GCV",FALSE,"pkg","pkg_base",0.706999999999425,0.0289511587615662,0.800638259277793,0.714,0.691888097420359,0.718,0.694840443061613,0.949,1.19985657400746,8.47985699879462,4.61452099832297,579.044398060247,440.623642777356,3501,13
200,"smooth",TRUE,3625,"GCV","GCV",FALSE,"pkg","pkg_base",0.576000000000022,0.068000890630451,0.66080988945639,0.765,0.672491278125988,0.765,0.681284361965963,0.955,1.2087817910619,5.12933600108627,4.01477432989696,85.5467253556567,1000,3502,13
500,"smooth",TRUE,3626,"GCV","GCV",FALSE,"pkg","pkg_base",0.198999999999614,0.0113119696955953,0.966943319146869,0.728,0.686942032953566,0.728,0.690157311790409,0.948,1.27823390941993,4.64791122596431,10.6379908032127,1000,0.00201876025467904,3503,13
1000,"smooth",TRUE,3627,"GCV","GCV",FALSE,"pkg","pkg_base",0.169999999999163,0.0230578825203532,0.926733044482834,0.704,0.642921348163598,0.705,0.644520878033664,0.951,1.21666761456276,4.95731152342697,4.08071252135945,1000,1000,3504,13
200,"piecewise",TRUE,3628,"GCV","GCV",FALSE,"pkg","pkg_base",0.0599999999994907,0.0611101122743529,0.959951733893897,0.72,0.834486680362568,0.72,0.843528475757464,0.95,1.55277901282655,4.2646280174452,4.01633764269796,1000,1000,3505,13
500,"piecewise",TRUE,3629,"GCV","GCV",FALSE,"pkg","pkg_base",0.583000000000538,0.0303801397010487,1.17197279457007,0.694,0.782568556371531,0.694,0.786229866198459,0.948,1.5057015261832,4.64595125293792,6.23437795881034,760.949668545985,0.626051657201481,3506,13
1000,"piecewise",TRUE,3630,"GCV","GCV",FALSE,"pkg","pkg_base",0.121000000000095,0.0298960659330742,0.962001852945824,0.712,0.769983125838635,0.715,0.773409303800882,0.953,1.43275341137062,8.84031108470367,5.43465069631947,0.822724134170046,7.31824221907616,3507,13
200,"sine",TRUE,3631,"GCV","GCV",FALSE,"pkg","pkg_base",0.114999999999782,0.049010129118145,0.911020941777627,0.735,0.599014177536313,0.735,0.606215888499539,0.95,1.09566517283541,4.72368688855982,4.02205510956535,579.044398060247,1000,3508,13
500,"sine",TRUE,3632,"GCV","GCV",FALSE,"pkg","pkg_base",0.0690000000004147,0.0370120017593269,0.829895750697273,0.694,0.671492914587366,0.696,0.674789663949186,0.952,1.27073659152926,4.87366200217113,4.04381379620149,579.044398060247,1000,3509,13
1000,"sine",TRUE,3633,"GCV","GCV",FALSE,"pkg","pkg_base",0.766999999999825,0.0198332868553447,0.958237666226229,0.687,0.634949666625465,0.688,0.636662151916818,0.95,1.20158196405705,5.37233914277898,6.63848432522894,335.292414924955,0.626051657201481,3510,13
200,"smooth",FALSE,3634,"ML","GCV",FALSE,"pkg","pkg_base",0.0540000000000873,0.117800982600915,0.718086371714092,0.745,0.658217598427015,0.765,0.695295334970442,0.95,1.12063629099283,20.7618959281679,3.0035684221219,1e-04,1000,3511,13
500,"smooth",FALSE,3635,"ML","GCV",FALSE,"pkg","pkg_base",0.519000000000233,0.0783977928992067,0.983919006244911,0.698,0.603389995882707,0.704,0.616668814770232,0.95,1.16095290347052,21.3013076461322,3.49991631936073,1e-04,1000,3512,13
1000,"smooth",FALSE,3636,"ML","GCV",FALSE,"pkg","pkg_base",0.0820000000003347,0.0432579327429746,0.846786587643906,0.705,0.658646905483192,0.709,0.665809120959679,0.952,1.2255834823548,21.398605200701,3.95027474722609,1e-04,1000,3513,13
200,"piecewise",FALSE,3637,"ML","GCV",FALSE,"pkg","pkg_base",0.110999999999876,0.131771924871532,0.680754073328779,0.77,0.869841408104994,0.795,0.919316549973382,0.955,1.45340589708683,20.9476636509194,15.1119381552875,1e-04,0.0924914727721733,3514,13
500,"piecewise",FALSE,3638,"ML","GCV",FALSE,"pkg","pkg_base",0.0989999999992506,0.097376852927051,1.29167060575574,0.668,0.855441765608676,0.676,0.873876035773492,0.95,1.70005515443749,20.8723392733327,4.27240400016552,1e-04,335.292414924955,3515,13
1000,"piecewise",FALSE,3639,"ML","GCV",FALSE,"pkg","pkg_base",0.685999999999694,0.0525384370894096,1.08315806572047,0.73,0.881885569324765,0.737,0.891331238501068,0.948,1.58516140309008,21.0822197371505,15.6368798142218,1e-04,0.362511704998853,3516,13
200,"sine",FALSE,3640,"ML","GCV",FALSE,"pkg","pkg_base",0.434000000000196,0.113204865389669,0.775476731341028,0.71,0.631933656980524,0.735,0.667998083820724,0.95,1.17587655159667,21.0125696316749,11.3497406371235,1e-04,0.626051657201481,3517,13
500,"sine",FALSE,3641,"ML","GCV",FALSE,"pkg","pkg_base",0.53400000000056,0.0642852653992211,0.983648213047092,0.696,0.643514644521791,0.698,0.657466572929667,0.946,1.2992479215345,20.9955828908927,8.26490203191684,1e-04,9.61724871115295,3518,13
1000,"sine",FALSE,3642,"ML","GCV",FALSE,"pkg","pkg_base",0.391999999999825,0.0476914373316835,0.746738047896925,0.703,0.670878242444271,0.711,0.678196110050336,0.951,1.16342176221348,21.4639607384608,5.3342035259042,1e-04,194.149194574388,3519,13
200,"smooth",TRUE,3643,"ML","GCV",FALSE,"pkg","pkg_base",0.0590000000001965,0.091147266156822,1.00436501760076,0.745,0.661650582134176,0.755,0.694570244378924,0.95,1.31492584044387,18.5090211195576,4.01641773713469,1e-04,1000,3520,13
500,"smooth",TRUE,3644,"ML","GCV",FALSE,"pkg","pkg_base",0.582999999999629,0.0576630862147312,0.818887143247304,0.722,0.712366466752614,0.734,0.726418644957492,0.948,1.2353696955077,19.1573593423593,4.0389429059603,1e-04,1000,3521,13
1000,"smooth",TRUE,3645,"ML","GCV",FALSE,"pkg","pkg_base",0.604000000000269,0.0443149066344102,0.930024454333205,0.667,0.634967551625612,0.67,0.641293198184664,0.951,1.20161580972189,19.630487744743,4.08079066066339,1e-04,1000,3522,13
200,"piecewise",TRUE,3646,"ML","GCV",FALSE,"pkg","pkg_base",0.485999999999876,0.116658887934832,1.29163349398209,0.7,0.88412482759457,0.705,0.926315713105193,0.95,1.72907956789065,17.8038884507938,4.41653747991417,1e-04,21.8264472839748,3523,13
500,"piecewise",TRUE,3647,"ML","GCV",FALSE,"pkg","pkg_base",0.118999999999687,0.0848418710351922,0.945344070959708,0.7,0.798629215216429,0.716,0.814131401278208,0.952,1.4102376648442,18.8600947433201,9.49527629033468,1e-04,0.00602089449333613,3524,13
1000,"piecewise",TRUE,3648,"ML","GCV",FALSE,"pkg","pkg_base",0.784999999999854,0.0547102210815718,1.00411386716563,0.716,0.851859263917371,0.72,0.860246829344725,0.953,1.55814764096279,19.4053041916149,6.92111427295029,1e-04,0.476393801040134,3525,13
200,"sine",TRUE,3649,"ML","GCV",FALSE,"pkg","pkg_base",0.0760000000000218,0.0844254394056444,0.678136693277912,0.775,0.678575633359112,0.79,0.711871123980073,0.95,1.19824431460248,18.271199022612,13.1875350814764,1e-04,1e-04,3526,13
500,"sine",TRUE,3650,"ML","GCV",FALSE,"pkg","pkg_base",0.146999999999935,0.0523793444348286,0.750773629335207,0.74,0.675053562285035,0.746,0.688392732263401,0.95,1.23474987025554,19.1895290530307,4.03964145601846,1e-04,1000,3527,13
1000,"sine",TRUE,3651,"ML","GCV",FALSE,"pkg","pkg_base",0.0889999999999418,0.036911633037926,0.874062868688849,0.697,0.646703592487036,0.704,0.653126175512225,0.95,1.20335984931132,19.5705057550796,4.06762281916922,1e-04,1000,3528,13
200,"smooth",FALSE,3652,"BIC","ML",FALSE,"pkg","pkg_base",0.443000000000211,0.063677006626137,1.09633739513465,0.685,0.742782349663074,0.715,0.754003950722093,0.95,1.45265662054361,5.90877497289798,20.0191111831452,1000,1e-04,3529,13
500,"smooth",FALSE,3653,"BIC","ML",FALSE,"pkg","pkg_base",0.639000000000124,0.0482014056361866,1.06876664427696,0.694,0.663756111220404,0.7,0.668309329932506,0.95,1.27710036589242,6.78983300817945,20.0798029275724,1000,1e-04,3530,13
1000,"smooth",FALSE,3654,"BIC","ML",FALSE,"pkg","pkg_base",0.688000000000102,0.0246222415422055,0.969597213019163,0.715,0.663461151499,0.717,0.66604618825654,0.949,1.27653284845377,7.74727235392495,20.1092133855939,1000,1e-04,3531,13
200,"piecewise",FALSE,3655,"BIC","ML",FALSE,"pkg","pkg_base",0.127000000000407,0.0689234616413784,0.860060114545224,0.725,0.780519717632191,0.735,0.791900584332397,0.955,1.45235947458142,5.70732657907674,20.0327728949389,1000,1e-04,3532,13
500,"piecewise",FALSE,3656,"BIC","ML",FALSE,"pkg","pkg_base",0.516000000000531,0.0450273952489931,1.22053378976939,0.712,0.810193858869153,0.72,0.815500286263299,0.95,1.58449305310486,6.48579031114447,20.0909306543265,1000,1e-04,3533,13
