"n","tp","tp_flag","seed","criterion_mu","criterion_sigma","refine","backend","stage","time_sec","rmse_mu","nll","coverage_raw","ci_len_raw","coverage_infl","ci_len_infl","coverage_cal","ci_len_cal","edf_mu","edf_sigma","lambda_mu","lambda_sigma","id","rep"
200,"piecewise",TRUE,16624,"BIC","ML",FALSE,"pkg","pkg_base",0.501000000000204,0.0946713011264767,1.42675165372246,0.725,0.834022364358351,0.745,0.84323760877448,0.945,1.84223927317129,4.34747807954634,13.3575696601848,1000,1e-04,16501,58
500,"piecewise",TRUE,16625,"BIC","ML",FALSE,"pkg","pkg_base",0.365000000001601,0.0380703819535778,1.17425652767637,0.69,0.864468442758657,0.692,0.868342451847751,0.95,1.63592445813189,4.45143298959977,14.3680767811869,1000,1e-04,16502,58
1000,"piecewise",TRUE,16626,"BIC","ML",FALSE,"pkg","pkg_base",0.830999999998312,0.0454206477056382,0.988023556471968,0.718,0.831959031470971,0.72,0.83394145501468,0.952,1.54807566615485,4.74869708514025,15.6707477767173,1000,1e-04,16503,58
200,"sine",TRUE,16627,"BIC","ML",FALSE,"pkg","pkg_base",0.574000000000524,0.0310329103351849,0.772234313783389,0.72,0.642917058016312,0.73,0.650140860332129,0.95,1.1352775897883,4.41976319974426,13.1942268485038,1000,1e-04,16504,58
500,"sine",TRUE,16628,"BIC","ML",FALSE,"pkg","pkg_base",0.604999999999563,0.0349126793808139,0.784399121978227,0.696,0.607711315010358,0.702,0.610589317424811,0.95,1.11157322808857,4.7023756152729,14.598324078471,1000,1e-04,16505,58
1000,"sine",TRUE,16629,"BIC","ML",FALSE,"pkg","pkg_base",0.770000000000437,0.0290238912100108,0.930314908294307,0.695,0.653971974588949,0.695,0.655585358560323,0.949,1.23757987596263,4.91590918991057,15.6424514415674,1000,1e-04,16506,58
200,"smooth",FALSE,16630,"AIC","ML",FALSE,"pkg","pkg_base",0.437999999998283,0.723939828813228,5.15063822646775,0.755,1.6710683390975,0.795,1.76560225090419,0.95,3.32098391440896,20.8434595854115,20.0472034058276,0.0310116892657478,1e-04,16507,58
500,"smooth",FALSE,16631,"AIC","ML",FALSE,"pkg","pkg_base",0.202000000001135,0.0192077406548616,0.983069600635675,0.722,0.646623025515249,0.726,0.651062311390738,0.95,1.2850609494417,6.79528173278689,20.0775301676143,1000,1e-04,16508,58
1000,"smooth",FALSE,16632,"AIC","ML",FALSE,"pkg","pkg_base",0.697000000000116,0.0330013881937899,0.916849236113956,0.703,0.679465109351849,0.704,0.682080355286409,0.95,1.28582321326711,7.65373915735872,20.0894000936681,1000,1e-04,16509,58
200,"piecewise",FALSE,16633,"AIC","ML",FALSE,"pkg","pkg_base",0.442000000002736,0.101415508182281,0.992028994441163,0.74,0.943775528423822,0.75,0.957269427295949,0.95,1.63667401764638,5.59875590708135,20.0378479323528,1000,1e-04,16510,58
500,"piecewise",FALSE,16634,"AIC","ML",FALSE,"pkg","pkg_base",0.554000000000087,0.0467694312928048,1.12194275325396,0.72,0.857892980741764,0.724,0.86334775608145,0.95,1.65062953256643,6.29820842625668,20.0816165797638,1000,1e-04,16511,58
1000,"piecewise",FALSE,16635,"AIC","ML",FALSE,"pkg","pkg_base",0.60399999999936,0.033775830048763,1.13986158502834,0.714,0.89062916171742,0.716,0.893831376214073,0.949,1.62906220086288,7.15230847339385,20.1227220291042,1000,1e-04,16512,58
200,"sine",FALSE,16636,"AIC","ML",FALSE,"pkg","pkg_base",0.454000000001543,0.0497411996838314,1.20891367931666,0.725,0.683580687361955,0.73,0.694194684485656,0.95,1.53156685649451,6.0691082304653,20.0498115761954,1000,1e-04,16513,58
500,"sine",FALSE,16637,"AIC","ML",FALSE,"pkg","pkg_base",0.542999999997846,0.048969216414019,0.744488455661799,0.722,0.666374357444503,0.728,0.671059689576816,0.946,1.17669902358871,6.95761704142127,20.0812573751863,1000,1e-04,16514,58
1000,"sine",FALSE,16638,"AIC","ML",FALSE,"pkg","pkg_base",0.213999999999942,0.0297754131915643,0.851238978840306,0.712,0.712719693508454,0.717,0.715461689446523,0.949,1.30364551534141,7.65028234916151,20.1104437389582,1000,1e-04,16515,58
200,"smooth",TRUE,16639,"AIC","ML",FALSE,"pkg","pkg_base",0.506999999997788,0.0268989495840627,0.88326049906068,0.71,0.728447795854635,0.715,0.736497684858759,0.95,1.28630971546483,4.34809153336262,13.6561532229296,1000,1e-04,16516,58
500,"smooth",TRUE,16640,"AIC","ML",FALSE,"pkg","pkg_base",0.63300000000163,0.0439834007562363,1.00277421113044,0.702,0.642296722794239,0.702,0.645878505681458,0.948,1.25613726166721,5.5302226916265,14.6363056517741,112.421003506208,1e-04,16517,58
1000,"smooth",TRUE,16641,"AIC","ML",FALSE,"pkg","pkg_base",0.550999999999476,0.019984347741177,0.88916869430919,0.716,0.686529839029731,0.716,0.68819789271022,0.95,1.27746691566292,4.84172511549572,15.593282546815,1000,1e-04,16518,58
