"n","tp","tp_flag","seed","criterion_mu","criterion_sigma","refine","backend","stage","time_sec","rmse_mu","nll","coverage_raw","ci_len_raw","coverage_infl","ci_len_infl","coverage_cal","ci_len_cal","edf_mu","edf_sigma","lambda_mu","lambda_sigma","id","rep"
500,"sine",TRUE,20624,"GCV","GCV",FALSE,"pkg","pkg_base",0.60200000000259,0.0233364968724602,1.00182152640279,0.688,0.63845906754645,0.692,0.642606046671154,0.946,1.24863197387249,6.43255502921622,4.03510982316222,16.6088278262771,1000,20501,72
1000,"sine",TRUE,20625,"GCV","GCV",FALSE,"pkg","pkg_base",0.182000000000698,0.0177784584680537,1.03015869146282,0.697,0.636163766121689,0.698,0.638162968997974,0.949,1.2642748263431,6.25568011408355,6.96487023985374,49.5353520895916,0.362511704998853,20502,72
200,"smooth",FALSE,20626,"ML","GCV",FALSE,"pkg","pkg_base",0.454000000001543,0.119430772344954,1.01726364360119,0.71,0.697210976744375,0.72,0.737287907718361,0.95,1.34146922107779,21.1519526421785,3.01789602329185,1e-04,1000,20503,72
500,"smooth",FALSE,20627,"ML","GCV",FALSE,"pkg","pkg_base",0.0749999999970896,0.0707507394322124,0.92553884347645,0.716,0.623307166864861,0.718,0.636945452401109,0.946,1.21899945924837,21.1827787380717,3.46716389758972,1e-04,1000,20504,72
1000,"smooth",FALSE,20628,"ML","GCV",FALSE,"pkg","pkg_base",0.0839999999989232,0.057661759740718,0.929188614030493,0.688,0.642976519808116,0.69,0.649970488980571,0.95,1.17607730521864,21.4050961348572,3.95267098551879,1e-04,1000,20505,72
200,"piecewise",FALSE,20629,"ML","GCV",FALSE,"pkg","pkg_base",0.113999999997759,0.123397512120491,1.05234225507585,0.7,0.773772579033995,0.72,0.817186212917022,0.95,1.48877762041984,20.6858335281217,5.75260491808699,1e-04,28.68316813342,20506,72
500,"piecewise",FALSE,20630,"ML","GCV",FALSE,"pkg","pkg_base",0.092000000000553,0.084522747262546,0.972206134358942,0.714,0.861691728913908,0.72,0.880136330690247,0.95,1.46705743720153,20.7369410988107,3.45970220817302,1e-04,1000,20507,72
1000,"piecewise",FALSE,20631,"ML","GCV",FALSE,"pkg","pkg_base",0.118999999998778,0.055726684452531,1.05029952994965,0.698,0.800589586324104,0.705,0.809200387850523,0.948,1.43903444630409,21.1690151338948,4.82751889258635,1e-04,335.292414924955,20508,72
200,"sine",FALSE,20632,"ML","GCV",FALSE,"pkg","pkg_base",0.0630000000019209,0.0600691794492342,0.745458709976907,0.705,0.58611458020389,0.745,0.619555569219227,0.945,1.09061826949331,21.00763231712,3.0128562598013,1e-04,1000,20509,72
500,"sine",FALSE,20633,"ML","GCV",FALSE,"pkg","pkg_base",0.55699999999706,0.392437244983366,1.82447681864089,0.68,1.16820623149712,0.684,1.19420538075652,0.952,2.50646780049065,21.5340979010501,20.0569777872028,1e-04,1e-04,20510,72
1000,"sine",FALSE,20634,"ML","GCV",FALSE,"pkg","pkg_base",0.407999999999447,0.0287405611909188,0.76468316011033,0.723,0.69500025881191,0.729,0.70246704325675,0.949,1.22724729245901,21.1457640545643,10.3326738114469,1e-04,5.56881399094526,20511,72
200,"smooth",TRUE,20635,"ML","GCV",FALSE,"pkg","pkg_base",0.161000000000058,0.102519619544022,0.725076057484782,0.755,0.612571226006115,0.795,0.643581119456846,0.95,1.19800322048031,18.8090134351116,8.12637450607234,1e-04,0.0179571449437164,20512,72
500,"smooth",TRUE,20636,"ML","GCV",FALSE,"pkg","pkg_base",0.106999999999971,0.0489989808805269,0.842975831607586,0.714,0.69211535512101,0.724,0.705911771629281,0.954,1.26595783310109,19.3531237616457,12.6369920352111,1e-04,0.000515067807616813,20513,72
1000,"smooth",TRUE,20637,"ML","GCV",FALSE,"pkg","pkg_base",0.0869999999995343,0.0448436641531746,0.999850497967838,0.698,0.647077681439247,0.705,0.653523385264675,0.951,1.26548736433372,19.6287303413857,4.08238629235723,1e-04,1000,20514,72
200,"piecewise",TRUE,20638,"ML","GCV",FALSE,"pkg","pkg_base",0.484000000000378,0.114610223598785,1.19683589510462,0.65,0.733152172902467,0.68,0.768446230468867,0.95,1.43382292042318,17.9497514093182,4.0131188059245,1e-04,1000,20515,72
500,"piecewise",TRUE,20639,"ML","GCV",FALSE,"pkg","pkg_base",0.069999999999709,0.0627280396869591,1.17334764250474,0.708,0.719617252828462,0.71,0.733744361451893,0.948,1.47567082225583,19.0681009890135,4.03933785500392,1e-04,1000,20516,72
1000,"piecewise",TRUE,20640,"ML","GCV",FALSE,"pkg","pkg_base",0.776000000001659,0.0399501353322392,1.18490820144349,0.713,0.810323350117588,0.716,0.81828318492769,0.949,1.58474629864769,19.3603407497991,7.34358804955453,1e-04,0.209910372010855,20517,72
200,"sine",TRUE,20641,"ML","GCV",FALSE,"pkg","pkg_base",0.164999999997235,0.0804523864452419,0.915494325438705,0.72,0.58146640741529,0.745,0.610407446995928,0.945,1.1187708092041,18.5154722069615,4.01387812964264,1e-04,1000,20518,72
