"n","tp","tp_flag","seed","criterion_mu","criterion_sigma","refine","backend","stage","time_sec","rmse_mu","nll","coverage_raw","ci_len_raw","coverage_infl","ci_len_infl","coverage_cal","ci_len_cal","edf_mu","edf_sigma","lambda_mu","lambda_sigma","id","rep"
500,"sine",TRUE,2624,"GCV","GCV",TRUE,"pkg","pkg_refined",0.297999999999774,0.0505435578717744,0.823549337786735,0.718,0.679158491676215,0.722,0.683734046495258,0.948,1.24225825376219,6.66961912707405,4.00798806326299,10.2304414473301,5000,2501,9
1000,"sine",TRUE,2625,"GCV","GCV",TRUE,"pkg","pkg_refined",2.2529999999997,0.0314220307596582,0.904928644091735,0.687,0.626106406647306,0.691,0.628985257416869,0.95,1.20466042797963,9.13300537322265,4.01607480764376,0.859536100929289,5000,2502,9
200,"smooth",FALSE,2626,"ML","GCV",TRUE,"pkg","pkg_refined",0.170000000000073,0.102625795214764,0.774661307568698,0.735,0.719176784746261,0.77,0.760464071293912,0.945,1.22442123478952,21.1273619029665,2.37534414030987,5e-05,5000,2503,9
500,"smooth",FALSE,2627,"ML","GCV",TRUE,"pkg","pkg_refined",0.193000000000211,0.0896217167012542,0.941774334539788,0.694,0.672856659332623,0.704,0.687806567429986,0.95,1.20943855221813,21.4994108233492,2.68853682789218,5e-05,5000,2504,9
1000,"smooth",FALSE,2628,"ML","GCV",TRUE,"pkg","pkg_refined",0.280999999999949,0.0473986184815985,0.863977473966497,0.693,0.627538051324493,0.7,0.63442230593793,0.95,1.18755618573433,21.5846876551885,2.98460838652407,5e-05,5000,2505,9
200,"piecewise",FALSE,2629,"ML","GCV",TRUE,"pkg","pkg_refined",0.572000000000116,0.119054679316387,1.04034166963725,0.7,0.749463244234679,0.715,0.793263092756206,0.945,1.51315680323331,21.4761792679532,5.51229270145684,5e-05,35.2947004330938,2506,9
500,"piecewise",FALSE,2630,"ML","GCV",TRUE,"pkg","pkg_refined",0.233000000000175,0.0925995206230996,1.36086857986495,0.676,0.765373831396905,0.686,0.782266265121146,0.952,1.66638353164896,21.3610707049458,2.69228176012784,5e-05,5000,2507,9
1000,"piecewise",FALSE,2631,"ML","GCV",TRUE,"pkg","pkg_refined",1.95100000000002,0.0570460844393781,1.16122539156308,0.701,0.798745156743835,0.707,0.807640530886293,0.952,1.51154937890131,21.9067450556853,20.1837115386474,5e-05,5e-05,2508,9
200,"sine",FALSE,2632,"ML","GCV",TRUE,"pkg","pkg_refined",1.24799999999959,0.129688338232646,5.88545562928408,0.65,0.640778071755931,0.675,0.679222179601735,0.95,1.55733404781188,21.9993626029824,20.051381090737,5e-05,5e-05,2509,9
500,"sine",FALSE,2633,"ML","GCV",TRUE,"pkg","pkg_refined",0.17200000000048,0.0722498441438812,0.72521312002481,0.748,0.716660368806048,0.758,0.732468173822409,0.95,1.26549520820815,21.3486780318582,3.75211421780253,5e-05,668.375349959855,2510,9
1000,"sine",FALSE,2634,"ML","GCV",TRUE,"pkg","pkg_refined",1.47699999999986,0.0435618804451344,0.945729005694148,0.692,0.635480055140155,0.698,0.642461457135601,0.948,1.2428059306222,21.6152113821895,5.05725899091074,5e-05,264.033528729132,2511,9
200,"smooth",TRUE,2635,"ML","GCV",TRUE,"pkg","pkg_refined",0.442000000000007,0.0506558417414921,1.34062493363847,0.675,0.605637405654401,0.715,0.636559666123554,0.95,1.43359740325789,18.9589167368645,4.0025770422841,5e-05,5000,2512,9
500,"smooth",TRUE,2636,"ML","GCV",TRUE,"pkg","pkg_refined",1.7470000000003,0.0566179493585758,1.13522230946052,0.69,0.598323061763527,0.702,0.610404295426878,0.95,1.22694096209736,19.596318977731,6.2465002536393,5e-05,0.540235911159066,2513,9
1000,"smooth",TRUE,2637,"ML","GCV",TRUE,"pkg","pkg_refined",0.354000000000269,0.0478734975788508,0.808387680572786,0.734,0.677837923953493,0.741,0.684645233263449,0.949,1.26129335216663,19.7867957674931,4.01628045170479,5e-05,5000,2514,9
200,"piecewise",TRUE,2638,"ML","GCV",TRUE,"pkg","pkg_refined",0.760999999999513,0.0648286037400397,1.09153579068972,0.695,0.813342372649207,0.715,0.854598279997166,0.95,1.53917322419059,18.8439840003881,5.17671295351584,5e-05,2.54010902345651,2515,9
500,"piecewise",TRUE,2639,"ML","GCV",TRUE,"pkg","pkg_refined",0.283999999999651,0.0682388085514001,1.07685165882325,0.736,0.88278309839334,0.74,0.900261252035198,0.952,1.61471085718782,19.2260739753579,4.00746160577621,5e-05,5000,2516,9
1000,"piecewise",TRUE,2640,"ML","GCV",TRUE,"pkg","pkg_refined",2.24900000000071,0.0500879165887214,1.19606196759392,0.696,0.844524509238267,0.701,0.852933929107051,0.951,1.62490791650907,19.6216004014758,13.05321811067,5e-05,0.000595114122389358,2517,9
200,"sine",TRUE,2641,"ML","GCV",TRUE,"pkg","pkg_refined",1.48599999999988,0.111074735651843,0.961047283702378,0.655,0.636412560498969,0.685,0.669169746023655,0.945,1.2244899898208,19.1015345839729,13.8299398145937,5e-05,5.83709679411729e-05,2518,9
500,"sine",TRUE,2642,"ML","GCV",TRUE,"pkg","pkg_refined",0.212999999999738,0.0557356651893523,0.672231365414784,0.746,0.695406561616621,0.762,0.709424010259595,0.948,1.20595821444908,19.5637085357886,4.00863990914872,5e-05,5000,2519,9
1000,"sine",TRUE,2643,"ML","GCV",TRUE,"pkg","pkg_refined",1.54099999999926,0.0443298611187081,0.925704756709839,0.703,0.687235139546994,0.708,0.694119026969428,0.951,1.32227520520434,19.7365357097677,4.01518740452882,5e-05,5000,2520,9
200,"smooth",FALSE,2644,"BIC","ML",TRUE,"pkg","pkg_refined",1.30599999999959,0.0206296957454248,0.70516857868903,0.805,0.776045297693225,0.81,0.784860130643444,0.945,1.12477451374524,4.46720860914328,20.0873374544587,5000,5e-05,2521,9
500,"smooth",FALSE,2645,"BIC","ML",TRUE,"pkg","pkg_refined",1.24900000000071,0.0206467496147059,0.817424132313892,0.728,0.732274235962795,0.73,0.735810313288112,0.948,1.29306653059253,4.79414510663035,20.1318642016232,5000,5e-05,2522,9
1000,"smooth",FALSE,2646,"BIC","ML",TRUE,"pkg","pkg_refined",1.09799999999996,0.0126737280539219,0.882120572085849,0.718,0.687555529970447,0.718,0.689497035259811,0.95,1.25761739342696,5.62372878246818,20.2457052001453,5000,5e-05,2523,9
200,"piecewise",FALSE,2647,"BIC","ML",TRUE,"pkg","pkg_refined",1.37100000000009,0.0765044791213634,1.32497469534872,0.69,0.875881026937113,0.695,0.884932774805623,0.95,1.74067495226743,4.07057184293671,20.0967493713567,5000,5e-05,2524,9
500,"piecewise",FALSE,2648,"BIC","ML",TRUE,"pkg","pkg_refined",1.48800000000028,0.0503078793389932,1.15193093608458,0.732,0.768691217554075,0.734,0.772542988994865,0.948,1.57630350941469,4.97340616731192,20.194753144852,5000,5e-05,2525,9
1000,"piecewise",FALSE,2649,"BIC","ML",TRUE,"pkg","pkg_refined",1.42600000000039,0.0283781351799825,1.10763091393208,0.71,0.815486725692016,0.712,0.817681978118414,0.949,1.54323120874628,5.36224612450666,20.2503810469889,5000,5e-05,2526,9
200,"sine",FALSE,2650,"BIC","ML",TRUE,"pkg","pkg_refined",1.14599999999973,0.0431206229698421,1.36199198563545,0.66,0.615518467076604,0.66,0.622462841122803,0.95,1.43750831867891,4.4376232163612,20.0749903093334,5000,5e-05,2527,9
500,"sine",FALSE,2651,"BIC","ML",TRUE,"pkg","pkg_refined",1.53300000000036,0.0319335144138188,0.807816263862559,0.718,0.661306036988442,0.722,0.664691457911024,0.95,1.27238629901574,5.08025219448611,20.1378783002095,5000,5e-05,2528,9
1000,"sine",FALSE,2652,"BIC","ML",TRUE,"pkg","pkg_refined",1.40599999999995,0.0265772387067923,0.976869098235584,0.701,0.652347848198283,0.702,0.654258723524426,0.95,1.31708204794464,5.83281525902618,20.2246296185997,5000,5e-05,2529,9
200,"smooth",TRUE,2653,"BIC","ML",TRUE,"pkg","pkg_refined",1.10000000000036,0.053438516127498,1.01253984999216,0.705,0.68733335806978,0.705,0.694536396320906,0.95,1.34421523825039,4.12689020411964,14.5256554186286,5000,5e-05,2530,9
500,"smooth",TRUE,2654,"BIC","ML",TRUE,"pkg","pkg_refined",1.33899999999994,0.0268051555974976,0.946970831131151,0.7,0.632974867717153,0.702,0.635666818420339,0.95,1.23790654509241,4.22587944420194,15.7265278101242,5000,5e-05,2531,9
1000,"smooth",TRUE,2655,"BIC","ML",TRUE,"pkg","pkg_refined",1.56900000000041,0.0151157006309615,0.933687094090742,0.705,0.640680445084512,0.705,0.64210239279677,0.95,1.23270161585881,4.42413417047724,16.9361297870845,5000,5e-05,2532,9
200,"piecewise",TRUE,2656,"BIC","ML",TRUE,"pkg","pkg_refined",0.824999999999818,0.101394037851323,1.06532471181456,0.77,0.919302215860115,0.77,0.928778767299657,0.95,1.71060032571439,4.06047525432618,14.0459981910698,5000,5e-05,2533,9
500,"piecewise",TRUE,2657,"BIC","ML",TRUE,"pkg","pkg_refined",0.829999999999927,0.0525149172015316,1.04802979865209,0.68,0.792323695058782,0.686,0.795679460327311,0.952,1.44925030298727,4.20859125850812,15.7078456421625,5000,5e-05,2534,9
1000,"piecewise",TRUE,2658,"BIC","ML",TRUE,"pkg","pkg_refined",1.95100000000002,0.0331800772694956,1.09930699811614,0.696,0.815861964026664,0.697,0.817613275191026,0.949,1.56975972825383,4.2793726316237,16.6875630533061,5000,5e-05,2535,9
200,"sine",TRUE,2659,"BIC","ML",TRUE,"pkg","pkg_refined",1.47500000000036,0.0457997551803666,0.951813464072148,0.715,0.643247656738561,0.72,0.649940073277047,0.945,1.19692918405783,4.09758537129869,14.0009720781659,5000,5e-05,2536,9
500,"sine",TRUE,2660,"BIC","ML",TRUE,"pkg","pkg_refined",1.78300000000036,0.04148488633525,1.23163892424836,0.702,0.648392550667811,0.702,0.651187456500084,0.95,1.35013385550449,4.28280454086511,15.8340149646054,5000,5e-05,2537,9
1000,"sine",TRUE,2661,"BIC","ML",TRUE,"pkg","pkg_refined",2.13100000000031,0.0234794180346645,0.896246321220324,0.712,0.659482185307074,0.712,0.660963471307886,0.952,1.26887711603386,4.47718078120127,16.948833577919,5000,5e-05,2538,9
200,"smooth",FALSE,2662,"AIC","ML",TRUE,"pkg","pkg_refined",1.29699999999957,0.116160244824163,1.16795855553217,0.76,0.641804169087421,0.775,0.673921397423535,0.95,1.19424320070697,18.608651418982,20.086732732847,0.540235911159066,5e-05,2539,9
500,"smooth",FALSE,2663,"AIC","ML",TRUE,"pkg","pkg_refined",1.54500000000007,0.0449776726246169,1.34408227754624,0.65,0.612222042412823,0.65,0.617133607694711,0.95,1.33293913031653,7.92700488879273,20.1236623279689,490.418272270335,5e-05,2540,9
1000,"smooth",FALSE,2664,"AIC","ML",TRUE,"pkg","pkg_refined",1.93299999999999,0.0394731987865841,0.834035197652899,0.709,0.667891650989325,0.713,0.669835377886139,0.95,1.22164991858174,5.79517638061213,20.2516025712179,5000,5e-05,2541,9
200,"piecewise",FALSE,2665,"AIC","ML",TRUE,"pkg","pkg_refined",1.38199999999961,0.375124013930426,2.04198978952861,0.745,1.41024823951663,0.755,1.49453246416831,0.95,3.24892632394969,21.9219385477864,20.0578639661982,5e-05,5e-05,2542,9
500,"piecewise",FALSE,2666,"AIC","ML",TRUE,"pkg","pkg_refined",0.947000000000116,0.0865727184625262,0.978327774306546,0.744,0.937713470059479,0.752,0.958149062148901,0.948,1.6558358110544,21.1007521458343,20.1603057080335,0.000147760461760144,5e-05,2543,9
1000,"piecewise",FALSE,2667,"AIC","ML",TRUE,"pkg","pkg_refined",1.90499999999975,0.0620033815992471,1.14890097849079,0.713,0.795383684220139,0.715,0.804172340270262,0.947,1.60586959029256,21.7382050772657,20.184487660221,9.28704537319286e-05,5e-05,2544,9
200,"sine",FALSE,2668,"AIC","ML",TRUE,"pkg","pkg_refined",1.26099999999951,0.0413709355618918,0.834945385884821,0.705,0.692675761946598,0.71,0.704880505290323,0.95,1.33274323817573,6.86589271405793,20.0922707156783,420.087493464718,5e-05,2545,9
500,"sine",FALSE,2669,"AIC","ML",TRUE,"pkg","pkg_refined",1.52199999999993,0.0873864855099356,0.862177502333699,0.708,0.636390539471933,0.71,0.650735992944475,0.948,1.18416973800474,21.8019776884875,20.1217774302227,5.83709679411729e-05,5e-05,2546,9
1000,"sine",FALSE,2670,"AIC","ML",TRUE,"pkg","pkg_refined",2.04100000000017,0.0156067382214504,0.917739957737398,0.685,0.626373146233092,0.689,0.628466127782389,0.951,1.24481751846323,6.64951265181935,20.2041747743673,2691.92181101675,5e-05,2547,9
200,"smooth",TRUE,2671,"AIC","ML",TRUE,"pkg","pkg_refined",1.35800000000017,0.0535604767003366,1.06935717285702,0.75,0.685172319232638,0.75,0.69229475486116,0.95,1.40503690779351,4.09409370747626,14.2921504205188,5000,5e-05,2548,9
500,"smooth",TRUE,2672,"AIC","ML",TRUE,"pkg","pkg_refined",1.6880000000001,0.0185689049638156,0.9955913164077,0.702,0.666902948472847,0.702,0.669734318174123,0.95,1.24094599272796,4.21866603392994,15.8215735948495,5000,5e-05,2549,9
1000,"smooth",TRUE,2673,"AIC","ML",TRUE,"pkg","pkg_refined",0.672999999999774,0.0271912399441805,0.955888757497071,0.71,0.673539243754654,0.712,0.675544728482878,0.949,1.2959236082368,5.92857333524327,16.7469591661883,76.5321570278181,5e-05,2550,9
200,"piecewise",TRUE,2674,"AIC","ML",TRUE,"pkg","pkg_refined",1.46000000000004,0.0577543441448904,1.36265206663552,0.665,0.812547215562499,0.67,0.821042978943497,0.95,1.64052254281289,4.11759704917312,14.750958950054,3142.60163462006,5e-05,2551,9
500,"piecewise",TRUE,2675,"AIC","ML",TRUE,"pkg","pkg_refined",1.71599999999944,0.0397776853239234,1.14637854832814,0.69,0.876598972095113,0.694,0.88038922787888,0.948,1.60339938566764,4.29593824073197,15.5921834526011,2305.87388385414,5e-05,2552,9
1000,"piecewise",TRUE,2676,"AIC","ML",TRUE,"pkg","pkg_refined",2.24300000000039,0.0454756342518577,1.10370577199448,0.707,0.774618942611727,0.709,0.781316462430138,0.949,1.44137955144207,17.0707124140006,16.8500280001293,0.00110537037137156,5e-05,2553,9
200,"sine",TRUE,2677,"AIC","ML",TRUE,"pkg","pkg_refined",0.416000000000167,0.0508642524865097,0.638505351532655,0.77,0.747143001436026,0.78,0.754862874561809,0.95,1.17745954023779,4.06982526782801,14.2486445704869,5000,5e-05,2554,9
500,"sine",TRUE,2678,"AIC","ML",TRUE,"pkg","pkg_refined",1.69599999999991,0.0381216178827557,0.878467257098183,0.702,0.674890503408083,0.708,0.678116381357664,0.95,1.29852350022821,4.74580142755823,15.6185970827002,780.274322503539,5e-05,2555,9
1000,"sine",TRUE,2679,"AIC","ML",TRUE,"pkg","pkg_refined",2.14599999999973,0.0272596256034856,1.00852440889285,0.687,0.645069095610323,0.69,0.646496978004807,0.95,1.28197275963064,4.41241312339722,16.7679636088509,5000,5e-05,2556,9
200,"smooth",FALSE,2680,"GCV","ML",TRUE,"pkg","pkg_refined",1.02700000000004,0.879684468644294,2.80471942684946,0.705,2.8141989543858,0.72,2.97952665195708,0.95,7.55202757379481,21.5793822104312,20.0840582850554,5e-05,5e-05,2557,9
500,"smooth",FALSE,2681,"GCV","ML",TRUE,"pkg","pkg_refined",1.53199999999924,0.0366635218111222,1.00682731410482,0.718,0.648326754148594,0.72,0.652295516207158,0.95,1.3499968488284,6.06579233136915,20.1526619013066,1975.18900678333,5e-05,2558,9
1000,"smooth",FALSE,2682,"GCV","ML",TRUE,"pkg","pkg_refined",0.922999999999774,0.0235109769846195,0.930360748744623,0.701,0.667919821062497,0.704,0.66982561576305,0.947,1.242838148053,5.68232625740849,20.1957769856594,5000,5e-05,2559,9
200,"piecewise",FALSE,2683,"GCV","ML",TRUE,"pkg","pkg_refined",1.26000000000022,0.140637769160472,0.910863357287365,0.735,0.84771393170465,0.755,0.887966207538245,0.95,1.44325979511741,17.7213693443496,20.0611449782874,0.630681861018723,5e-05,2560,9
500,"piecewise",FALSE,2684,"GCV","ML",TRUE,"pkg","pkg_refined",1.33500000000004,0.0622677271336673,1.0449852573859,0.722,0.862431907634878,0.724,0.866939953398124,0.952,1.60477835977629,5.18643281205526,20.1752845051287,3142.60163462006,5e-05,2561,9
1000,"piecewise",FALSE,2685,"GCV","ML",TRUE,"pkg","pkg_refined",1.90700000000015,0.0356809653483086,1.07393276852508,0.708,0.86168594276203,0.709,0.863943243155922,0.952,1.57612175606473,5.2187500052115,20.2592486460887,5000,5e-05,2562,9
200,"sine",FALSE,2686,"GCV","ML",TRUE,"pkg","pkg_refined",1.30399999999918,0.297420093034305,4.55964902449694,0.745,0.86292879418066,0.745,0.914699279506064,0.945,1.93339742493642,21.9986726919066,20.0496478653129,6.81433979677888e-05,5e-05,2563,9
500,"sine",FALSE,2687,"GCV","ML",TRUE,"pkg","pkg_refined",1.59799999999996,0.0413253489313974,0.84855965502609,0.702,0.6306753389096,0.71,0.637147429731468,0.948,1.23340936533586,10.1063265380492,20.2099784986555,142.151522965133,5e-05,2564,9
1000,"sine",FALSE,2688,"GCV","ML",TRUE,"pkg","pkg_refined",1.88600000000042,0.0287171342695839,0.919070005579642,0.7,0.647895507037993,0.702,0.649999567078172,0.946,1.22608073800228,6.46355792182752,20.1779827327931,2691.92181101675,5e-05,2565,9
200,"smooth",TRUE,2689,"GCV","ML",TRUE,"pkg","pkg_refined",1.44300000000021,0.0571187585229325,1.29553135077463,0.705,0.695111960861634,0.705,0.703562328819426,0.95,1.51340831985065,4.77548123516432,13.6088507718621,226.168537238606,5e-05,2566,9
500,"smooth",TRUE,2690,"GCV","ML",TRUE,"pkg","pkg_refined",1.72000000000025,0.0399719067216135,0.946249095394604,0.688,0.638316680382603,0.69,0.642611506897417,0.952,1.22815361288805,6.66106208885416,15.5496063785455,10.2304414473301,5e-05,2567,9
1000,"smooth",TRUE,2691,"GCV","ML",TRUE,"pkg","pkg_refined",2.21000000000004,0.012980359094384,0.9432557579016,0.688,0.639814498930909,0.69,0.64123559832063,0.95,1.21078819734393,4.42746784962359,16.8940108726479,5000,5e-05,2568,9
200,"piecewise",TRUE,2692,"GCV","ML",TRUE,"pkg","pkg_refined",1.53400000000056,0.0562744271399478,0.811211842440702,0.78,0.934491301271481,0.78,0.944139197601863,0.945,1.56142850339032,4.06660548704128,13.7673996155144,5000,5e-05,2569,9
500,"piecewise",TRUE,2693,"GCV","ML",TRUE,"pkg","pkg_refined",0.404999999999745,0.0517774765506807,1.27436659866915,0.71,0.764755140445675,0.71,0.768261784107378,0.948,1.56823206015442,4.55397061778782,15.7397407066401,1241.44644028017,5e-05,2570,9
1000,"piecewise",TRUE,2694,"GCV","ML",TRUE,"pkg","pkg_refined",2.13300000000072,0.0236390611442492,1.10251543785526,0.695,0.862969332660395,0.695,0.865989224265218,0.951,1.60577837849466,6.96227261486839,16.6473612763854,7.50655364454087,5e-05,2571,9
200,"sine",TRUE,2695,"GCV","ML",TRUE,"pkg","pkg_refined",0.885999999999513,0.0623341759733774,0.913547039601339,0.7,0.723299750933218,0.705,0.730791075130178,0.95,1.3229976456943,4.07937621181616,13.9380183775763,5000,5e-05,2572,9
500,"sine",TRUE,2696,"GCV","ML",TRUE,"pkg","pkg_refined",1.71199999999953,0.0284537535418349,0.953677198227323,0.706,0.708404410172155,0.708,0.712799035064388,0.948,1.34058809266756,6.14630251119007,15.6584333161315,25.8973733961561,5e-05,2573,9
